test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete,TotalSlots_Giga,FetchBubbles_Giga,SlotsRetired_Giga,SlotsIssued+RecoveryBubbles_Giga,SlotsBackend_Giga
3,2023-08-22,binaryTrees_21_modified_without_Multithreading,17.0.8.1,binarytrees.java 21,0.99,0.42,0.62,0.13,0.03,0.26,5.97,2.19,0.11,6.33,2.1,3.560136963,15511412855,3.391,35008071524,2.18,4573.57,1.285,15876311849,3.471,196,7616867423,91610938,4574.3,1.285,762.0,5962740388,7722408,0.13%,0,7949652052,429143,429134,8,771536494,450314015,58.366,8752756231,397629418,4.54%,15154720,5362502,35.39%,7022841,9113219710,8627130,0.09%,76053,1115244,1466.40%,0,0,13.564,1.76332,8.40968,0.40692,3.52664
4,2023-08-22,binaryTrees_21_modified_without_Multithreading,17.0.8.1,binarytrees.java 21,0.99,0.41,0.63,0.13,0.03,0.29,5.73,2.13,0.12,6.58,2.1,3.554879951,16833053802,3.687,37593102585,2.31,4565.29,1.284,17129227765,3.752,180,8203251113,95820388,4566.02,1.284,740.0,6319159022,8012066,0.13%,0,8262607721,429984,429975,8,778773173,462253331,59.357,8568497666,403465652,4.71%,13757578,4322004,31.42%,9528517,8746095597,8615474,0.10%,52841,1114483,2109.13%,0,0,14.748,1.91724,9.29124,0.44243999999999994,4.27692
5,2023-08-22,binaryTrees_21_modified_without_Multithreading,17.0.8.1,binarytrees.java 21,0.99,0.42,0.62,0.13,0.03,0.3,5.71,2.07,0.09,6.49,2.09,3.637318754,17150330210,3.667,36731550770,2.19,4675.99,1.286,17410981863,3.723,232,8202397326,101387478,4676.82,1.286,645.0,6422469622,9950464,0.15%,0,8908942566,432912,432899,12,770044774,479016219,62.206,8553143134,407694407,4.77%,17107056,6348011,37.11%,11465632,8922786188,8892886,0.10%,65462,635949,971.48%,0,0,14.668,1.9068399999999999,9.094159999999999,0.44004,4.400399999999999
6,2023-08-22,binaryTrees_21_modified_without_Multithreading,17.0.8.1,binarytrees.java 21,0.99,0.42,0.62,0.12,0.03,0.28,6.22,2.21,0.11,6.92,2.08,3.474566635,16481355024,3.697,38046666854,2.37,4457.24,1.283,16635570239,3.732,210,7764209980,91543315,4457.91,1.283,575.0,6251626552,8380981,0.13%,0,8292801335,433469,433460,8,734030973,439948840,59.936,8362873919,392783690,4.70%,16299967,6827789,41.89%,6062052,8667597914,8051757,0.09%,62810,654222,1041.59%,0,0,14.788,1.77456,9.16856,0.44364,4.14064
7,2023-08-22,binaryTrees_21_modified_without_Multithreading,17.0.8.1,binarytrees.java 21,0.99,0.41,0.64,0.11,0.03,0.26,6.33,2.23,0.09,6.21,2.06,3.552379799,15336757823,3.386,36179409336,2.3,4528.74,1.275,15658829892,3.457,226,7458099927,90058612,4529.55,1.275,663.0,6077386276,9275899,0.15%,0,7881221806,433210,433201,8,753382131,457437969,60.718,8627535769,407486558,4.72%,15663448,5931669,37.87%,8480381,8642690584,8595106,0.10%,82174,1097074,1335.06%,0,0,13.544,1.48984,8.66816,0.40632,3.52144
8,2023-08-22,binaryTrees_21_modified_without_Multithreading,17.0.8.1,binarytrees.java 21,0.99,0.42,0.62,0.15,0.02,0.27,5.96,2.13,0.11,6.36,2.05,3.694560762,16629012690,3.539,36484695075,2.27,4698.47,1.272,16577985010,3.528,200,8104894783,101130893,4699.26,1.272,603.0,6492817479,7670890,0.12%,0,8473848809,430176,430167,8,747516147,452257815,60.501,8618690217,411130291,4.77%,16458233,5239302,31.83%,8307858,9003649492,8702605,0.10%,50491,1039215,2058.22%,0,4,14.156,2.1234,8.776720000000001,0.28312000000000004,3.8221200000000004
9,2023-08-22,binaryTrees_21_modified_without_Multithreading,17.0.8.1,binarytrees.java 21,0.98,0.41,0.64,0.14,0.03,0.24,6.14,2.19,0.09,6.29,2.05,3.695821814,16456305085,3.524,35966338042,2.25,4669.97,1.264,15964218882,3.418,202,7862690191,95218889,4670.74,1.264,608.0,6196710347,7793902,0.13%,0,8229347226,433208,433195,12,788844832,456453179,57.863,8739307951,399434198,4.57%,14832922,5346118,36.04%,6252880,9152329680,8397340,0.09%,92466,1047715,1133.08%,0,0,14.096,1.9734400000000003,9.02144,0.42288,3.38304
10,2023-08-22,binaryTrees_21_modified_without_Multithreading,17.0.8.1,binarytrees.java 21,0.99,0.41,0.62,0.11,0.03,0.26,6.29,2.28,0.1,6.37,2.04,3.566633174,15161589073,3.325,34255167037,2.24,4560.1,1.279,15089853389,3.309,247,7456187804,91846237,4560.89,1.279,548.0,6131339750,8027996,0.13%,0,8138214652,433705,433696,8,755952850,443111490,58.616,8649896535,405589882,4.69%,19203920,8807679,45.86%,7004864,9117228458,8631344,0.09%,97981,1057130,1078.91%,0,0,13.3,1.463,8.246,0.399,3.458
1,2022-07-19,binaryTrees_21_modified_without_Multithreading,18.0.2-ea,binarytrees.java 21,0.99,0.41,0.63,0.11,0.03,0.28,6.61,2.41,0.11,6.83,2.11,3.398832986,14387311931,3.43,34152691569,2.3,4194.55,1.234,14691771792,3.502,242,6934967843,88055056,4195.28,1.234,951.0,6371625485,6235732,0.10%,0,8066726936,421928,421917,10,713112958,426292733,59.779,8626960927,392545450,4.55%,16526675,6824656,41.29%,5509037,9302359225,8120646,0.09%,33468,104586,312.50%,0,0,13.72,1.5092,8.643600000000001,0.4116,3.8416000000000006
2,2022-07-19,binaryTrees_21_modified_without_Multithreading,18.0.2-ea,binarytrees.java 21,0.99,0.41,0.63,0.14,0.03,0.23,6.46,2.38,0.08,6.31,2.11,3.550439959,14489719330,3.347,34373060002,2.26,4328.73,1.219,14698850967,3.395,258,7038069210,90044286,4329.51,1.219,985.0,6036431545,6793348,0.11%,0,8018427134,421575,421565,9,735883917,431296325,58.609,8720345666,399929567,4.59%,12804822,5589407,43.65%,5211979,8957525988,7950022,0.09%,34170,130636,382.31%,0,0,13.388,1.8743200000000002,8.43444,0.40164,3.07924
3,2022-07-19,binaryTrees_21_modified_without_Multithreading,18.0.2-ea,binarytrees.java 21,0.99,0.4,0.64,0.08,0.03,0.32,6.13,2.22,0.11,7.11,2.11,3.391859661,15487159820,3.672,35030857055,2.3,4217.6,1.243,15304399107,3.628,258,6935211934,86433339,4218.4,1.244,880.0,6142220449,6454907,0.11%,0,8142101533,421293,421283,9,771111696,440568473,57.134,8603635120,391576402,4.55%,14991283,7681928,51.24%,5816035,9254936673,9070283,0.10%,8067,74182,919.57%,0,0,14.688,1.17504,9.40032,0.44064,4.70016
4,2022-07-19,binaryTrees_21_modified_without_Multithreading,18.0.2-ea,binarytrees.java 21,0.99,0.4,0.64,0.11,0.03,0.27,6.48,2.38,0.11,6.61,2.11,3.543346611,15008548734,3.449,35874290766,2.35,4350.6,1.228,15373893262,3.533,264,7361295884,94048357,4351.4,1.228,738.0,6323213096,8616959,0.14%,0,8252840314,421986,421975,10,776520686,469641873,60.48,9286587176,403301685,4.34%,13845205,5004337,36.14%,6917436,9096699884,8891487,0.10%,40581,1011396,2492.29%,0,0,13.796,1.51756,8.82944,0.41387999999999997,3.72492
5,2022-07-19,binaryTrees_21_modified_without_Multithreading,18.0.2-ea,binarytrees.java 21,0.99,0.4,0.65,0.08,0.02,0.31,6.31,2.33,0.09,7.05,2.11,3.411984027,14668158435,3.457,34010296571,2.24,4242.48,1.243,14962753680,3.527,264,7138976071,88933920,4243.23,1.244,723.0,6291688276,7114526,0.11%,0,8054268324,421348,421339,8,767399409,449984579,58.638,8814637180,397821410,4.51%,14638327,6509639,44.47%,7292875,9079269483,8790689,0.10%,22677,101816,448.98%,0,0,13.828,1.10624,8.988199999999999,0.27656,4.28668
6,2022-07-19,binaryTrees_21_modified_without_Multithreading,18.0.2-ea,binarytrees.java 21,0.98,0.4,0.65,0.14,0.04,0.25,6.16,2.26,0.11,6.02,2.09,3.598698521,14685194493,3.35,34923193803,2.37,4383.7,1.218,14969463247,3.414,261,7224628676,91989454,4384.5,1.218,728.0,6073860160,7261222,0.12%,0,8078325766,421704,421695,8,743194526,449436451,60.474,8845486177,417426780,4.72%,14512874,5979733,41.20%,6967636,8949370131,8785575,0.10%,51827,947536,1828.27%,0,0,13.4,1.8760000000000003,8.71,0.536,3.35
7,2022-07-19,binaryTrees_21_modified_without_Multithreading,18.0.2-ea,binarytrees.java 21,0.99,0.41,0.64,0.13,0.03,0.28,6.15,2.23,0.09,6.56,2.08,3.635654472,15437683721,3.456,33550539005,2.13,4466.69,1.229,14516701804,3.25,259,6985685446,89523419,4467.51,1.229,571.0,5873850356,6613231,0.11%,0,7887179697,421085,421075,9,746744873,445181989,59.616,8852488485,401318466,4.53%,12850677,5599436,43.57%,4521654,9120076332,8049155,0.09%,39353,337839,858.48%,0,0,13.824,1.79712,8.84736,0.41472,3.8707200000000004
8,2022-07-19,binaryTrees_21_modified_without_Multithreading,18.0.2-ea,binarytrees.java 21,0.99,0.4,0.63,0.13,0.03,0.24,6.47,2.33,0.09,6.04,2.05,3.698181131,14682705855,3.259,34360357862,2.27,4505.5,1.218,15013439433,3.332,245,7376291166,94420209,4506.35,1.219,651.0,6208014416,6587342,0.11%,0,8028769450,421507,421497,9,790120428,461342804,58.389,9178198769,408127944,4.45%,13676382,5167027,37.78%,8011124,8744767310,8097828,0.09%,56690,1087615,1918.53%,0,0,13.036,1.69468,8.21268,0.39108,3.12864
9,2022-07-19,binaryTrees_21_modified_without_Multithreading,18.0.2-ea,binarytrees.java 21,0.99,0.41,0.62,0.13,0.03,0.28,6.55,2.31,0.1,6.36,2.04,3.736317708,15190533274,3.323,33478380032,2.09,4571.31,1.223,14539333370,3.18,282,7215797589,91340310,4572.15,1.224,572.0,6016530007,5508358,0.09%,0,8061321831,421436,421426,9,759184032,460942343,60.715,8722915970,412231697,4.73%,14773694,5514482,37.33%,8450820,9157717285,8276791,0.09%,40151,868360,2162.74%,0,0,13.292,1.72796,8.24104,0.39876,3.72176
10,2022-07-19,binaryTrees_21_modified_without_Multithreading,18.0.2-ea,binarytrees.java 21,0.99,0.41,0.63,0.13,0.03,0.28,6.52,2.34,0.09,6.63,2.04,3.714656514,15594624086,3.427,35418249911,2.24,4550.6,1.225,15359445036,3.375,294,7077624572,90499692,4551.41,1.225,546.0,5967285065,6120749,0.10%,0,8127862832,421094,421083,10,754616848,448522888,59.437,8606469207,399299831,4.64%,14138517,6672154,47.19%,9190300,9291009681,8099424,0.09%,60165,516293,858.13%,0,0,13.708,1.78204,8.63604,0.41124,3.8382400000000003
1,2023-01-17,binaryTrees_21_modified_without_Multithreading,19.0.2,binarytrees.java 21,0.99,0.4,0.66,0.08,0.03,0.29,6.27,2.27,0.09,6.9,2.1,3.379958382,15331120788,3.516,35356933189,2.32,4360.32,1.29,15166890795,3.478,216,6660051648,85433501,4360.98,1.29,992.0,6107668498,8001319,0.13%,0,7778570019,430293,430284,8,709046360,418469540,59.019,8725078111,378618324,4.34%,15083254,5919881,39.25%,7758583,9537086700,8772282,0.09%,24148,1077147,4460.61%,0,0,14.064,1.1251200000000001,9.28224,0.42191999999999996,4.0785599999999995
2,2023-01-17,binaryTrees_21_modified_without_Multithreading,19.0.2,binarytrees.java 21,0.99,0.41,0.63,0.12,0.04,0.27,5.85,2.19,0.09,6.52,2.1,3.503219319,16391280348,3.655,37498488907,2.35,4484.76,1.28,16684535453,3.72,234,7576223814,89378519,4485.46,1.28,914.0,5974903573,7870357,0.13%,0,7926528601,430117,430108,8,738667677,449621751,60.869,8946644249,404285089,4.52%,13939555,5720125,41.04%,4581248,9124625450,7925185,0.09%,17360,758369,4368.49%,0,0,14.62,1.7543999999999997,9.2106,0.5848,3.9474
3,2023-01-17,binaryTrees_21_modified_without_Multithreading,19.0.2,binarytrees.java 21,0.99,0.41,0.61,0.13,0.03,0.29,6.21,2.24,0.11,7.14,2.1,3.408127211,16340354272,3.712,37451157607,2.34,4401.4,1.291,16564413358,3.763,227,7903311954,92092840,4402.21,1.292,802.0,6506705143,9400530,0.14%,0,8257627493,430515,430502,12,705537873,425967068,60.375,8641067349,384718023,4.45%,16600894,7522317,45.31%,7254972,9324020384,8443140,0.09%,14403,737737,5122.11%,0,0,14.848,1.9302400000000002,9.05728,0.44544,4.3059199999999995
4,2023-01-17,binaryTrees_21_modified_without_Multithreading,19.0.2,binarytrees.java 21,0.99,0.41,0.63,0.1,0.03,0.29,6.34,2.26,0.08,7.2,2.1,3.424262091,16233878466,3.654,37187480604,2.32,4442.5,1.297,16445617951,3.702,214,7452011920,90328382,4443.31,1.298,768.0,6061856259,8303638,0.14%,0,7971285247,426835,426826,8,725024394,439140331,60.569,8914872557,388548282,4.36%,13744998,6262801,45.56%,5424839,9375022445,8411066,0.09%,20991,601220,2864.18%,0,0,14.616,1.4616,9.20808,0.43848,4.238639999999999
5,2023-01-17,binaryTrees_21_modified_without_Multithreading,19.0.2,binarytrees.java 21,0.99,0.41,0.62,0.11,0.02,0.3,6.07,2.19,0.1,6.46,2.08,3.576149289,15837191574,3.456,36107574495,2.27,4581.59,1.281,16056369552,3.504,233,7730928014,97934492,4582.37,1.281,626.0,6518556464,7970325,0.12%,0,8338128253,426875,426862,12,735364450,444266323,60.414,8897696267,411303276,4.62%,14936056,5527849,37.01%,7232541,9365749094,8335702,0.09%,49756,575875,1157.40%,0,0,13.824,1.52064,8.57088,0.27648,4.1472
6,2023-01-17,binaryTrees_21_modified_without_Multithreading,19.0.2,binarytrees.java 21,0.99,0.41,0.63,0.11,0.03,0.29,6.24,2.28,0.11,6.55,2.08,3.559535077,16158056498,3.534,36977319615,2.31,4571.69,1.284,16479542306,3.604,200,7952186287,98413117,4572.33,1.285,588.0,6589615366,9013555,0.14%,0,8375898248,430394,430385,8,754213134,448007012,59.401,8815031258,393287354,4.46%,14377046,4972379,34.59%,5342778,9225767452,8281374,0.09%,46029,738845,1605.17%,0,0,14.136,1.55496,8.90568,0.42407999999999996,4.0994399999999995
7,2023-01-17,binaryTrees_21_modified_without_Multithreading,19.0.2,binarytrees.java 21,0.98,0.42,0.62,0.11,0.03,0.26,6.18,2.28,0.11,6.5,2.06,3.606101809,15165066484,3.298,35237899734,2.21,4597.79,1.275,15424988965,3.355,227,7514432458,92921069,4598.63,1.275,561.0,6176595232,9255198,0.15%,0,7956991794,430026,430017,8,742598259,449030561,60.467,8926617941,399179071,4.47%,13149942,5911988,44.96%,8999799,9430557348,8818612,0.09%,75173,131160,174.48%,0,0,13.192,1.45112,8.17904,0.39576,3.42992
8,2023-01-17,binaryTrees_21_modified_without_Multithreading,19.0.2,binarytrees.java 21,0.99,0.41,0.63,0.11,0.03,0.29,6.17,2.26,0.09,6.75,2.06,3.511579896,15798057907,3.513,35731534465,2.28,4496.45,1.28,15608890152,3.471,224,7610199060,93364813,4497.15,1.281,552.0,6411490843,8227401,0.13%,0,7805311650,430130,430121,8,721816717,439711115,60.917,8777838732,397158609,4.52%,15809327,7257523,45.91%,5451121,9339969045,8591229,0.09%,36106,607080,1681.38%,0,0,14.052,1.54572,8.85276,0.42156,4.07508
9,2023-01-17,binaryTrees_21_modified_without_Multithreading,19.0.2,binarytrees.java 21,0.99,0.41,0.64,0.1,0.03,0.32,6.03,2.18,0.11,6.5,2.05,3.647315155,16371856327,3.515,36505819567,2.28,4657.16,1.277,16230786244,3.485,209,7747819011,94063032,4657.92,1.277,651.0,6226599511,7903174,0.13%,0,8062491036,426932,426916,15,735227917,438398091,59.628,8928354409,385772293,4.32%,16680378,5525633,33.13%,10953094,9482116555,8608857,0.09%,71138,1089666,1531.76%,0,0,14.06,1.4060000000000001,8.9984,0.4218,4.4992
10,2023-01-17,binaryTrees_21_modified_without_Multithreading,19.0.2,binarytrees.java 21,0.98,0.41,0.62,0.11,0.03,0.28,6.24,2.22,0.12,6.43,2.06,3.641893262,15695116665,3.381,35635236643,2.23,4642.43,1.275,15475089620,3.333,254,7380987851,91189460,4643.2,1.275,568.0,6216669272,7329837,0.12%,0,7720463592,430578,430569,8,718616944,433127039,60.272,8702033971,380469386,4.37%,14646727,5204069,35.53%,8498662,9486902962,8798400,0.09%,62558,1085734,1735.56%,0,4,13.524,1.4876399999999999,8.384879999999999,0.40571999999999997,3.7867200000000003
1,2023-07-18,binaryTrees_21_modified_without_Multithreading,20.0.2,binarytrees.java 21,0.99,0.4,0.63,0.13,0.02,0.27,6.01,2.14,0.12,6.3,2.1,3.561368979,16530468412,3.624,35839535031,2.22,4560.55,1.281,15966298761,3.501,241,7441288868,93934557,4561.31,1.281,911.0,6909786643,7455651,0.11%,0,8140573177,430904,430895,8,774586208,458214022,59.156,9344635220,403259237,4.32%,15567556,6337665,40.71%,7109409,9789489726,8296025,0.08%,27475,1205702,4388.36%,0,0,14.496,1.8844800000000002,9.132480000000001,0.28992,3.9139200000000005
2,2023-07-18,binaryTrees_21_modified_without_Multithreading,20.0.2,binarytrees.java 21,0.99,0.41,0.63,0.12,0.03,0.26,6.02,2.19,0.11,6.56,2.11,3.554984337,15958206662,3.505,35588746108,2.25,4552.42,1.281,15791544628,3.469,201,7578086395,91551260,4553.22,1.281,801.0,6644532102,8487383,0.13%,0,7939132303,427549,427540,8,755338036,446784642,59.15,9400493820,397122364,4.22%,15181565,5673529,37.37%,6063947,9705977339,8500419,0.09%,30425,880308,2893.37%,0,0,14.02,1.6824,8.8326,0.4206,3.6452
3,2023-07-18,binaryTrees_21_modified_without_Multithreading,20.0.2,binarytrees.java 21,0.99,0.4,0.65,0.12,0.03,0.31,6.14,2.18,0.1,6.56,2.1,3.513485766,15387515501,3.407,35737404081,2.23,4515.63,1.285,15709187743,3.479,206,7348856971,90741574,4516.43,1.285,739.0,6647694058,7469316,0.11%,0,8053509334,427798,427789,8,721620364,447591138,62.026,9497473981,396937118,4.18%,19456058,8454957,43.46%,16411941,9951916226,9171645,0.09%,42189,863102,2045.80%,0,0,13.628,1.63536,8.8582,0.40884,4.22468
4,2023-07-18,binaryTrees_21_modified_without_Multithreading,20.0.2,binarytrees.java 21,0.99,0.4,0.65,0.08,0.03,0.3,6.24,2.3,0.11,6.87,2.1,3.519309339,15734852508,3.495,36179498807,2.26,4501.71,1.279,15298826589,3.398,217,7174649641,91271061,4502.36,1.279,623.0,6852966476,8163632,0.12%,0,7934455707,428982,428973,8,763206078,443348270,58.09,9368161523,407122997,4.35%,13998553,5436328,38.83%,5180695,9617219178,8412972,0.09%,52852,758885,1435.87%,0,0,13.98,1.1184,9.087,0.4194,4.194
5,2023-07-18,binaryTrees_21_modified_without_Multithreading,20.0.2,binarytrees.java 21,0.99,0.4,0.64,0.13,0.03,0.24,6.37,2.26,0.1,5.94,2.08,3.600845887,15102316822,3.312,35787899328,2.27,4560.11,1.266,15444774940,3.387,203,7490104757,90622349,4560.82,1.267,628.0,6660450082,8239095,0.12%,3,7967020030,428514,428502,11,743105427,446947642,60.146,9223904487,389939769,4.23%,16577050,6644008,40.08%,7262619,9925717008,8718243,0.09%,71162,1189623,1671.71%,0,15,13.248,1.72224,8.47872,0.39743999999999996,3.1795199999999997
6,2023-07-18,binaryTrees_21_modified_without_Multithreading,20.0.2,binarytrees.java 21,0.99,0.39,0.66,0.13,0.03,0.26,5.98,2.14,0.13,6.0,2.07,3.625835305,16092887136,3.509,36738131746,2.33,4586.25,1.265,15978820201,3.484,235,7749398013,90859991,4587.01,1.265,557.0,6742598917,8456068,0.13%,3,7946935123,431898,431889,8,733968079,460583215,62.752,9248522678,395304496,4.27%,17269896,6946236,40.22%,13445363,9868333969,9230996,0.09%,62299,1001156,1607.02%,0,0,14.036,1.82468,9.26376,0.42107999999999995,3.64936
7,2023-07-18,binaryTrees_21_modified_without_Multithreading,20.0.2,binarytrees.java 21,0.99,0.4,0.64,0.13,0.03,0.25,6.48,2.29,0.09,6.02,2.05,3.665008337,15718095138,3.409,37512421458,2.35,4610.1,1.258,16026708812,3.476,239,7605360286,91744232,4610.78,1.258,686.0,6684018754,9383266,0.14%,0,7893385397,428769,428760,8,727636452,436993321,60.057,9172242087,387812125,4.23%,15068130,6072837,40.30%,4854651,9615105159,8286307,0.09%,66181,1026508,1551.06%,0,0,13.636,1.77268,8.72704,0.40907999999999994,3.409
8,2023-07-18,binaryTrees_21_modified_without_Multithreading,20.0.2,binarytrees.java 21,0.99,0.41,0.64,0.13,0.03,0.23,6.39,2.26,0.12,6.2,2.03,3.721711757,15582998945,3.331,36717910722,2.27,4677.93,1.257,15862034624,3.391,219,7893528138,98391289,4678.63,1.257,553.0,7020525777,8231202,0.12%,0,8594698969,428757,428748,8,734965421,456507179,62.113,9364698873,394569805,4.21%,16962620,5308767,31.30%,10866304,9788153714,8962059,0.09%,72734,1358111,1867.23%,0,0,13.324,1.73212,8.52736,0.39971999999999996,3.06452
9,2023-07-18,binaryTrees_21_modified_without_Multithreading,20.0.2,binarytrees.java 21,0.99,0.4,0.64,0.12,0.03,0.29,6.14,2.22,0.09,6.5,2.04,3.700412281,16526179530,3.522,37892829093,2.31,4692.33,1.268,16347935243,3.484,250,7739678891,92627641,4693.14,1.268,631.0,6850243827,7555116,0.11%,0,7987603476,428299,428290,8,754300043,447401277,59.313,9111970963,392908299,4.31%,16427511,5977765,36.39%,7054261,9733446375,8368623,0.09%,41861,1165088,2783.23%,0,0,14.088,1.6905599999999998,9.01632,0.42263999999999996,4.08552
10,2023-07-18,binaryTrees_21_modified_without_Multithreading,20.0.2,binarytrees.java 21,0.99,0.4,0.64,0.13,0.02,0.28,6.25,2.22,0.12,5.89,2.04,3.713021577,15025317482,3.186,34987650933,2.23,4715.45,1.27,15410304118,3.268,207,7410180728,94351403,4716.12,1.27,533.0,6704828481,7899478,0.12%,0,8273725739,428262,428253,8,749958400,465364094,62.052,9581986401,401247493,4.19%,18651672,7419853,39.78%,16712737,9885806748,8944297,0.09%,68717,359858,523.68%,0,0,12.744,1.65672,8.15616,0.25488,3.5683200000000004
