test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
9,2019-12-17,nbody_50000000_compatible,8.17.0,nbody_6.js 50000000,1.0,0.39,0.58,0.07,0.0,0.34,5.19,2.59,0.0,0.08,2.16,4.262697523,17355416134,4.07,45165637220,2.6,4264.26,1.0,17361301520,4.071,1,8047645454,101887852,4264.28,1.0,163.0,6794357924,633297,0.01%,0,3037312766,3199,3199,0,205827,35537,17.265,10285556133,150083,0.00%,11130,1488,13.37%,392034,10286542657,156,0.00%,3728,4503,120.79%,0,0
10,2019-12-17,nbody_50000000_compatible,8.17.0,nbody_6.js 50000000,0.99,0.38,0.58,0.08,0.0,0.34,5.19,2.59,0.0,0.08,2.13,4.345987651,17321274123,3.985,45124923235,2.61,4347.03,1.0,17323223960,3.985,10,8146506181,103140919,4347.07,1.0,163.0,6779044372,540054,0.01%,0,3036578780,3197,3197,0,541566,61106,11.283,10241452388,233886,0.00%,37390,1124,3.01%,590163,10253644344,488,0.00%,14515,7470,51.46%,0,0
1,2018-06-12,nbody_50000000_compatible,9.11.2,nbody_6.js 50000000,1.0,0.38,0.59,0.06,0.0,0.35,5.22,2.6,0.0,0.08,2.16,4.228607307,17236823056,4.074,45017649247,2.61,4230.45,1.0,17241793395,4.076,3,7995855334,101203244,4230.47,1.0,231.0,6781081140,622611,0.01%,0,3033336021,3426,3426,0,333923,43334,12.977,10256498012,161102,0.00%,17443,1328,7.61%,429238,10264085149,7,0.00%,3970,3939,99.22%,0,0
2,2018-06-12,nbody_50000000_compatible,9.11.2,nbody_6.js 50000000,1.0,0.39,0.58,0.04,0.0,0.38,5.18,2.54,0.0,0.07,2.16,4.326640533,17621118038,4.071,44871557541,2.55,4328.28,1.0,17630396466,4.073,2,8171031319,103432568,4328.3,1.0,210.0,6756266004,618495,0.01%,0,3030401149,3389,3389,0,325225,34652,10.655,10219687537,172426,0.00%,21251,1235,5.81%,373854,10214237727,17229,0.00%,44866,26439,58.93%,0,0
3,2018-06-12,nbody_50000000_compatible,9.11.2,nbody_6.js 50000000,1.0,0.38,0.59,0.06,0.0,0.35,5.22,2.6,0.0,0.07,2.16,4.236114513,17250745041,4.07,44930871342,2.6,4238.0,1.0,17268440141,4.075,2,8004822268,101266166,4238.02,1.0,220.0,6774108865,621483,0.01%,0,3032532202,3427,3427,0,211230,46528,22.027,10266485064,153872,0.00%,9997,1494,14.94%,357099,10274465860,7,0.00%,2919,2989,102.40%,0,0
4,2018-06-12,nbody_50000000_compatible,9.11.2,nbody_6.js 50000000,0.99,0.38,0.59,0.06,0.0,0.35,5.23,2.61,0.0,0.08,2.16,4.221454763,17191708758,4.071,44901145635,2.61,4223.0,1.0,17193956675,4.071,2,7975364380,100948305,4223.03,1.0,185.0,6776001955,622502,0.01%,0,3040600331,3415,3415,0,185441,27460,14.808,10291171698,135894,0.00%,10750,1132,10.53%,383398,10272716153,248,0.00%,4196,4204,100.19%,0,0
5,2018-06-12,nbody_50000000_compatible,9.11.2,nbody_6.js 50000000,1.0,0.38,0.59,0.06,0.0,0.35,5.23,2.6,0.0,0.08,2.16,4.228794788,17212701476,4.069,44964947798,2.61,4230.33,1.0,17206172085,4.067,3,7982543197,101079149,4230.35,1.0,191.0,6763905134,627043,0.01%,0,3023865700,3420,3420,0,339223,49986,14.735,10259355004,147181,0.00%,14526,691,4.76%,415931,10260741780,505,0.00%,2580,3854,149.38%,0,0
6,2018-06-12,nbody_50000000_compatible,9.11.2,nbody_6.js 50000000,1.0,0.39,0.58,0.08,0.0,0.34,5.21,2.58,0.0,0.07,2.16,4.276903232,17430335709,4.074,45016589557,2.58,4278.52,1.0,17435169282,4.075,3,8086418507,102355059,4278.54,1.0,165.0,6760436449,732591,0.01%,0,3028918742,3409,3409,0,385396,47347,12.285,10256340111,174331,0.00%,26278,1980,7.53%,511388,10235847868,455,0.00%,2805,5170,184.31%,0,0
7,2018-06-12,nbody_50000000_compatible,9.11.2,nbody_6.js 50000000,1.0,0.39,0.58,0.08,0.0,0.34,5.2,2.57,0.0,0.07,2.16,4.298018705,17516229591,4.074,44921980173,2.56,4299.66,1.0,17516166267,4.074,2,8121067327,102823965,4299.68,1.0,180.0,6769606330,611028,0.01%,0,3038391137,3425,3425,0,2391767,781126,32.659,10276934380,586278,0.01%,22263,2219,9.97%,531785,10248969513,197,0.00%,3798,5172,136.18%,0,0
8,2018-06-12,nbody_50000000_compatible,9.11.2,nbody_6.js 50000000,1.0,0.38,0.59,0.06,0.0,0.35,5.23,2.61,0.0,0.07,2.16,4.230308589,17226993462,4.071,44961681249,2.61,4231.93,1.0,17230481870,4.072,2,7982534661,101026446,4231.95,1.0,174.0,6772858951,703488,0.01%,0,3031418810,3406,3406,0,203625,36936,18.139,10261126518,149938,0.00%,11208,1577,14.07%,366811,10264270326,69,0.00%,3023,5223,172.78%,0,0
9,2018-06-12,nbody_50000000_compatible,9.11.2,nbody_6.js 50000000,1.0,0.39,0.59,0.06,0.0,0.35,5.22,2.59,0.01,0.07,2.16,4.257990951,17354756338,4.074,44617479671,2.57,4259.66,1.0,17353198354,4.074,3,8048024735,101879648,4259.68,1.0,144.0,6758137813,637046,0.01%,0,3048068572,3433,3433,0,338983,32313,9.532,10266695356,151917,0.00%,13136,1854,14.11%,398245,10236843964,258,0.00%,48422,4617,9.53%,0,0
10,2018-06-12,nbody_50000000_compatible,9.11.2,nbody_6.js 50000000,1.0,0.38,0.59,0.06,0.0,0.35,5.22,2.6,0.0,0.08,2.16,4.226242049,17210318899,4.071,44838195329,2.6,4228.0,1.0,17209336720,4.07,3,7978971859,101022214,4228.02,1.0,135.0,6768031558,614358,0.01%,0,3032076621,3402,3402,0,191886,38806,20.223,10288428550,150148,0.00%,8629,629,7.29%,349606,10292157939,15,0.00%,1972,3332,168.97%,0,0
1,2021-04-06,nbody_50000000_compatible,10.24.1,nbody_6.js 50000000,1.0,0.4,0.55,0.03,0.0,0.41,5.23,2.47,0.0,0.07,2.16,4.143554738,16893283632,4.075,41840511046,2.48,4145.5,1.0,16889083351,4.074,3,7828706481,99105819,4145.53,1.0,280.0,5564752740,794373,0.01%,0,3093515573,3372,3372,0,243095,39431,16.22,10310229380,162128,0.00%,19869,564,2.84%,388804,10354797384,109,0.00%,17334,4620,26.65%,0,0
2,2021-04-06,nbody_50000000_compatible,10.24.1,nbody_6.js 50000000,1.0,0.4,0.55,0.03,0.0,0.41,5.2,2.47,0.0,0.07,2.15,4.15204929,16900148078,4.068,41942234796,2.49,4153.94,1.0,16923195230,4.074,4,7852425805,99404694,4153.97,1.0,244.0,5584785995,854375,0.02%,4,3102775077,3363,3363,0,422674,122994,29.099,10353080193,178622,0.00%,24592,794,3.23%,434795,10345156234,7,0.00%,4064,3514,86.47%,0,0
3,2021-04-06,nbody_50000000_compatible,10.24.1,nbody_6.js 50000000,1.0,0.4,0.56,0.03,0.0,0.41,5.23,2.43,0.02,0.06,2.15,4.165227665,16921345329,4.06,41639474599,2.45,4167.42,1.001,16928611853,4.062,8,7864881254,99569931,4167.48,1.001,233.0,5548283678,1256999,0.02%,4,3114170398,3332,3332,0,2457356,385378,15.683,10261557471,178310,0.00%,30868,2523,8.17%,442683,10227947582,212,0.00%,4344,4707,108.36%,0,0
4,2021-04-06,nbody_50000000_compatible,10.24.1,nbody_6.js 50000000,1.0,0.4,0.55,0.04,0.0,0.4,5.24,2.48,0.01,0.07,2.16,4.164442639,16967008560,4.072,41861696159,2.47,4166.36,1.0,16972313687,4.074,4,7871851432,99655047,4166.38,1.0,244.0,5587154423,843865,0.02%,0,3103379041,3385,3385,0,2695546,140970,5.23,10346248347,166137,0.00%,19550,819,4.19%,445235,10343447062,55,0.00%,3200,4028,125.88%,0,0
5,2021-04-06,nbody_50000000_compatible,10.24.1,nbody_6.js 50000000,1.0,0.4,0.56,0.03,0.0,0.41,5.23,2.48,0.0,0.09,2.16,4.128008707,16825711005,4.074,41782218513,2.48,4129.64,1.0,16820928112,4.073,5,7798584082,98754391,4129.69,1.0,203.0,5571173838,835507,0.01%,0,3091485351,3373,3373,0,412283,51879,12.583,10320194365,213686,0.00%,33261,2868,8.62%,514178,10321049315,171,0.00%,3743,5440,145.34%,0,0
6,2021-04-06,nbody_50000000_compatible,10.24.1,nbody_6.js 50000000,1.0,0.41,0.54,0.03,0.0,0.43,5.18,2.44,0.0,0.07,2.16,4.202844923,17126224030,4.073,41932699198,2.45,4205.01,1.001,17125729558,4.073,10,7941022195,100515470,4205.04,1.001,203.0,5575343488,667894,0.01%,0,3083091769,3366,3366,0,229297,41411,18.06,10328722140,158427,0.00%,11406,1629,14.28%,388653,10286696058,17091,0.00%,43869,36289,82.72%,0,0
7,2021-04-06,nbody_50000000_compatible,10.24.1,nbody_6.js 50000000,1.0,0.4,0.55,0.05,0.0,0.41,5.22,2.48,0.0,0.07,2.16,4.162826649,16879183123,4.053,41999063870,2.5,4165.04,1.001,16904067213,4.059,6,7843609101,99410858,4165.07,1.001,190.0,5559570224,799735,0.01%,21,3062950542,3374,3374,0,2424357,48568,2.003,10083556226,161387,0.00%,16323,1241,7.60%,386981,10055986148,69,0.00%,3011,5433,180.44%,0,0
8,2021-04-06,nbody_50000000_compatible,10.24.1,nbody_6.js 50000000,1.0,0.41,0.54,0.03,0.0,0.42,5.2,2.43,0.0,0.07,2.16,4.219056997,17185926389,4.072,41901273785,2.44,4221.0,1.0,17179364206,4.07,2,7966570704,100831894,4221.03,1.0,184.0,5567103083,671164,0.01%,0,3086025766,3384,3383,1,225065,51566,22.912,10327684060,142690,0.00%,13155,2573,19.56%,390724,10314500721,201,0.00%,4162,5612,134.84%,0,0
9,2021-04-06,nbody_50000000_compatible,10.24.1,nbody_6.js 50000000,1.0,0.4,0.55,0.03,0.0,0.41,5.22,2.48,0.0,0.07,2.16,4.142318728,16852954872,4.066,41733146350,2.49,4145.15,1.001,16859011556,4.067,6,7813999988,98919970,4145.17,1.001,192.0,5551451694,823927,0.01%,4,3091044478,3284,3283,1,169605,44738,26.378,10136263903,141895,0.00%,8634,1858,21.52%,376525,10173192490,23,0.00%,3096,4563,147.38%,0,0
10,2021-04-06,nbody_50000000_compatible,10.24.1,nbody_6.js 50000000,1.0,0.41,0.54,0.04,0.0,0.42,5.16,2.4,0.0,0.07,2.16,4.268142645,17388783432,4.072,41848967849,2.41,4270.23,1.0,17394732503,4.073,4,8063096610,102068826,4270.26,1.0,189.0,5565153879,813613,0.01%,4,3083810598,3370,3370,0,198929,50439,25.355,10326540717,156112,0.00%,8901,1082,12.16%,384628,10329545180,78,0.00%,1694,4219,249.06%,0,0
1,2019-04-30,nbody_50000000_compatible,11.15.0,nbody_6.js 50000000,1.0,0.41,0.55,0.04,0.0,0.39,5.22,2.46,0.01,0.07,2.16,4.175599819,16894439270,4.044,41593801919,2.48,4177.5,1.0,16921086529,4.051,9,7851734589,99505307,4177.52,1.0,276.0,5551401576,736693,0.01%,4,3111919895,2991,2991,0,2881592,1195110,41.474,10389463849,994377,0.01%,82369,2009,2.44%,401115,10061611480,46,0.00%,3375,6209,183.97%,0,0
2,2019-04-30,nbody_50000000_compatible,11.15.0,nbody_6.js 50000000,1.0,0.4,0.56,0.03,0.0,0.41,5.22,2.47,0.0,0.07,2.16,4.145646247,16866373713,4.067,41831046158,2.49,4147.57,1.0,16888482816,4.072,4,7832647246,99145756,4147.6,1.0,259.0,5566266820,941049,0.02%,4,3089967920,2986,2986,0,259260,44221,17.057,10130217397,137498,0.00%,11058,593,5.36%,382865,10171895527,595,0.00%,3151,4116,130.63%,0,0
3,2019-04-30,nbody_50000000_compatible,11.15.0,nbody_6.js 50000000,1.0,0.4,0.56,0.03,0.0,0.41,5.22,2.47,0.0,0.07,2.16,4.146434458,16894919476,4.073,41866258973,2.48,4148.35,1.0,16894003522,4.072,7,7832272844,99145713,4148.38,1.0,262.0,5563299278,851742,0.02%,4,3088936684,2988,2985,3,206771,40560,19.616,10338984271,161371,0.00%,13163,1805,13.71%,377422,10332635243,39,0.00%,4851,3932,81.06%,0,0
4,2019-04-30,nbody_50000000_compatible,11.15.0,nbody_6.js 50000000,1.0,0.4,0.56,0.03,0.0,0.41,5.2,2.47,0.0,0.07,2.16,4.153010654,16923514879,4.073,41863616032,2.47,4154.79,1.0,16922374965,4.073,4,7845887240,99316364,4154.82,1.0,225.0,5564897965,965376,0.02%,4,3081117061,2984,2984,0,355283,44166,12.431,10330741916,192187,0.00%,35094,6377,18.17%,558072,10340165318,864,0.00%,5661,5653,99.86%,0,0
5,2019-04-30,nbody_50000000_compatible,11.15.0,nbody_6.js 50000000,1.0,0.4,0.55,0.03,0.0,0.4,5.22,2.46,0.01,0.07,2.16,4.176425194,17018063915,4.073,41665429231,2.45,4178.42,1.0,17024516935,4.074,10,7895631174,99948233,4178.45,1.0,215.0,5581329244,810916,0.01%,4,3076239767,2984,2984,0,2364881,742772,31.408,10361776415,586015,0.01%,31601,5202,16.46%,456215,10389671117,94,0.00%,3178,4206,132.35%,0,0
6,2019-04-30,nbody_50000000_compatible,11.15.0,nbody_6.js 50000000,1.0,0.4,0.56,0.03,0.0,0.41,5.22,2.47,0.0,0.07,2.16,4.146260408,16881198789,4.069,41843052249,2.49,4148.84,1.001,16904562334,4.075,6,7836663796,99206509,4148.87,1.001,213.0,5558868546,906888,0.02%,4,3085554567,2974,2974,0,297315,52789,17.755,10108472058,157963,0.00%,17624,1927,10.93%,432142,10162603181,38,0.00%,4063,2990,73.59%,0,0
7,2019-04-30,nbody_50000000_compatible,11.15.0,nbody_6.js 50000000,1.0,0.41,0.55,0.04,0.0,0.4,5.21,2.43,0.01,0.07,2.16,4.179811957,17018606690,4.069,41602754926,2.44,4182.46,1.001,17020859909,4.07,5,7894668828,99936770,4182.47,1.001,196.0,5581533480,784602,0.01%,4,3111485717,2972,2972,0,216647,899447,415.167,10329564056,687421,0.01%,193767,2239,1.16%,446233,10367825648,118,0.00%,3149,4494,142.71%,0,0
8,2019-04-30,nbody_50000000_compatible,11.15.0,nbody_6.js 50000000,1.0,0.4,0.56,0.03,0.0,0.41,5.22,2.47,0.0,0.07,2.16,4.145923205,16869811214,4.067,41812641008,2.47,4147.95,1.0,16878578395,4.069,6,7824110537,99050081,4148.0,1.001,191.0,5559211749,926304,0.02%,4,3090546649,2982,2981,1,236240,47731,20.204,10340402899,155260,0.00%,13516,2244,16.60%,382841,10331471130,86,0.00%,2519,2951,117.15%,0,0
9,2019-04-30,nbody_50000000_compatible,11.15.0,nbody_6.js 50000000,1.0,0.4,0.56,0.03,0.0,0.41,5.21,2.47,0.0,0.07,2.16,4.147730934,16886042275,4.069,41853610036,2.48,4149.59,1.0,16880211943,4.068,1,7825951007,99105833,4149.62,1.0,196.0,5564106991,931211,0.02%,4,3089113229,2987,2987,0,239598,31166,13.008,10334384707,153979,0.00%,10089,2363,23.42%,380390,10323466858,188,0.00%,3172,2803,88.37%,0,0
10,2019-04-30,nbody_50000000_compatible,11.15.0,nbody_6.js 50000000,1.0,0.4,0.55,0.03,0.0,0.41,5.22,2.47,0.0,0.07,2.16,4.149742895,16859183034,4.061,41776401301,2.49,4151.67,1.0,16902429848,4.071,5,7838847339,99246085,4151.7,1.0,175.0,5565559142,1263485,0.02%,4,3087661974,3003,3003,0,175728,47750,27.173,10102432129,132638,0.00%,11576,1318,11.39%,378233,10169606737,46,0.00%,1757,3532,201.02%,0,0
1,2022-04-05,nbody_50000000_compatible,12.22.12,nbody_6.js 50000000,1.0,0.4,0.55,0.02,0.01,0.43,5.22,2.51,0.0,0.03,2.16,4.118061763,16794041208,4.076,42355441403,2.52,4120.58,1.001,16794194400,4.076,2,7784814642,98546606,4120.61,1.001,278.0,5237034697,22418,0.00%,0,3077709951,2797,2797,0,257944,24989,9.688,10675944248,152936,0.00%,15301,522,3.41%,415582,10689545822,70,0.00%,2806,3078,109.69%,0,0
2,2022-04-05,nbody_50000000_compatible,12.22.12,nbody_6.js 50000000,1.0,0.4,0.55,0.02,0.0,0.43,5.22,2.51,0.01,0.04,2.16,4.129597564,16849105828,4.078,42131847490,2.5,4131.95,1.001,16845837742,4.077,4,7808857490,98837143,4131.98,1.001,272.0,5233534826,25341,0.00%,0,3069403817,2809,2809,0,262905,20504,7.799,10712947876,151206,0.00%,22716,1180,5.19%,440616,10671607760,453,0.00%,3947,5893,149.30%,0,0
3,2022-04-05,nbody_50000000_compatible,12.22.12,nbody_6.js 50000000,1.0,0.4,0.55,0.02,0.0,0.43,5.21,2.49,0.01,0.07,2.16,4.147474019,16882540147,4.068,42101017712,2.49,4150.13,1.001,16887233080,4.069,6,7831039967,99143468,4150.16,1.001,240.0,5239794069,162866,0.00%,0,3080312884,2813,2811,2,255703,50120,19.601,10708316323,178840,0.00%,24793,3455,13.94%,415052,10657414728,62,0.00%,2905,4343,149.50%,0,0
4,2022-04-05,nbody_50000000_compatible,12.22.12,nbody_6.js 50000000,1.0,0.4,0.55,0.02,0.0,0.42,5.23,2.5,0.02,0.05,2.15,4.132433401,16817932655,4.067,41924219119,2.49,4135.1,1.001,16821816766,4.068,5,7805035289,98821065,4135.13,1.001,231.0,5245536771,25527,0.00%,0,3066867202,2800,2800,0,219010,31471,14.37,10787073875,134024,0.00%,14195,2277,16.04%,405270,10724783116,109,0.00%,1596,4421,277.01%,0,0
5,2022-04-05,nbody_50000000_compatible,12.22.12,nbody_6.js 50000000,1.0,0.4,0.55,0.02,0.0,0.43,5.21,2.5,0.0,0.04,2.16,4.121377371,16798094092,4.073,41271927169,2.47,4124.18,1.001,16407773952,3.978,8,7614574985,96472669,4124.21,1.001,216.0,5137981462,22566,0.00%,0,3022467996,2778,2778,0,272374,57363,21.06,10519691063,161534,0.00%,18711,2985,15.95%,431688,10573139237,371,0.00%,2904,3790,130.51%,0,0
6,2022-04-05,nbody_50000000_compatible,12.22.12,nbody_6.js 50000000,1.0,0.4,0.55,0.02,0.0,0.43,5.23,2.5,0.0,0.03,2.16,4.110543202,16740982052,4.07,42333852410,2.53,4113.42,1.001,16745366559,4.071,4,7768058026,98312646,4113.45,1.001,209.0,5243108596,22259,0.00%,0,3072220424,2775,2773,2,205387,43130,20.999,10676321928,162756,0.00%,16877,676,4.01%,399605,10698837258,38,0.00%,2809,4987,177.54%,0,0
7,2022-04-05,nbody_50000000_compatible,12.22.12,nbody_6.js 50000000,1.0,0.4,0.55,0.02,0.0,0.43,5.22,2.45,0.02,0.04,2.16,4.13579405,16862578693,4.075,42539056080,2.53,4138.41,1.001,16854101166,4.073,3,7813449247,98928985,4138.45,1.001,220.0,5236132854,25920,0.00%,0,3052971058,2774,2774,0,363527,34506,9.492,10701842983,152146,0.00%,15236,1064,6.98%,447055,10621776322,54,0.00%,3516,4987,141.84%,0,0
8,2022-04-05,nbody_50000000_compatible,12.22.12,nbody_6.js 50000000,1.0,0.4,0.55,0.02,0.0,0.43,5.22,2.51,0.0,0.05,2.15,4.111933135,16667881484,4.051,41967761356,2.51,4114.52,1.001,16678002362,4.053,5,7768988872,98368220,4114.55,1.001,185.0,5246955486,20887,0.00%,0,3082492993,2828,2828,0,158434,22192,14.007,10724552499,148936,0.00%,9838,1260,12.81%,369559,10720142381,15,0.00%,1899,3323,174.99%,0,0
9,2022-04-05,nbody_50000000_compatible,12.22.12,nbody_6.js 50000000,1.0,0.4,0.55,0.02,0.0,0.43,5.22,2.52,0.0,0.04,2.16,4.106124694,16709863830,4.067,42239522189,2.53,4108.67,1.001,16704904110,4.066,6,7749303694,98067489,4108.7,1.001,180.0,5239670236,20888,0.00%,0,3076234915,2805,2803,2,169007,27203,16.096,10695945427,151909,0.00%,10594,1671,15.77%,393158,10692497978,163,0.00%,1523,4438,291.40%,0,0
10,2022-04-05,nbody_50000000_compatible,12.22.12,nbody_6.js 50000000,1.0,0.4,0.55,0.02,0.01,0.43,5.22,2.52,0.0,0.04,2.16,4.110784281,16751485003,4.073,42278364508,2.53,4112.67,1.0,16742744342,4.071,4,7764240033,98285536,4112.71,1.0,198.0,5243612045,36366,0.00%,0,3075262560,2798,2797,1,609446,75331,12.361,10689705752,214371,0.00%,30611,2521,8.24%,595678,10698682558,178,0.00%,3774,7632,202.23%,0,0
1,2020-04-29,nbody_50000000_compatible,13.14.0,nbody_6.js 50000000,1.0,0.4,0.56,0.02,0.0,0.42,5.3,2.53,0.0,0.04,2.16,4.155582752,16921336591,4.069,42921148832,2.53,4158.39,1.001,16922028347,4.069,2,7845947085,99315917,4158.39,1.001,287.0,5284264213,247566,0.00%,4,3424159780,2739,2739,0,233404,25786,11.048,10834762448,151648,0.00%,11815,951,8.05%,353561,10843017531,39,0.00%,2320,5286,227.84%,0,0
2,2020-04-29,nbody_50000000_compatible,13.14.0,nbody_6.js 50000000,1.0,0.4,0.56,0.02,0.0,0.42,5.32,2.53,0.0,0.04,2.16,4.1553741,16913174514,4.068,42842610340,2.53,4158.08,1.001,16907798572,4.066,6,7835561190,99201521,4158.11,1.001,260.0,5274464061,252798,0.00%,4,3429878610,2743,2743,0,274813,33454,12.173,10824307412,171258,0.00%,19193,1549,8.07%,381251,10855102277,7,0.00%,2847,4703,165.19%,0,0
3,2020-04-29,nbody_50000000_compatible,13.14.0,nbody_6.js 50000000,1.0,0.4,0.56,0.02,0.0,0.42,5.3,2.53,0.0,0.04,2.16,4.154822094,16900799281,4.065,42825107629,2.53,4157.25,1.001,16909225610,4.067,5,7839364264,99252470,4157.28,1.001,264.0,5286136167,240617,0.00%,4,3433231332,2743,2742,1,180819,30498,16.867,10857215746,159274,0.00%,15745,833,5.29%,379097,10840060819,23,0.00%,3554,3995,112.41%,0,0
4,2020-04-29,nbody_50000000_compatible,13.14.0,nbody_6.js 50000000,1.0,0.4,0.56,0.02,0.0,0.42,5.3,2.53,0.0,0.04,2.16,4.148782068,16881651619,4.067,42879586801,2.54,4150.97,1.001,16889869395,4.069,5,7834063418,99170286,4151.0,1.001,254.0,5287192268,250432,0.00%,4,3431328531,2736,2736,0,258637,21783,8.422,10854361262,152866,0.00%,10388,1366,13.15%,381474,10865331115,227,0.00%,3839,3690,96.12%,0,0
5,2020-04-29,nbody_50000000_compatible,13.14.0,nbody_6.js 50000000,1.0,0.4,0.55,0.02,0.0,0.43,5.32,2.52,0.0,0.04,2.16,4.178513851,16999905320,4.066,42903092262,2.53,4181.48,1.001,17004574932,4.067,4,7886811773,99863325,4181.51,1.001,216.0,5295808848,20133,0.00%,0,3432602946,2739,2739,0,838722,989604,117.99,10840091998,828721,0.01%,181910,704,0.39%,363205,10844401360,197,0.00%,4548,3749,82.43%,0,0
6,2020-04-29,nbody_50000000_compatible,13.14.0,nbody_6.js 50000000,1.0,0.4,0.55,0.03,0.0,0.42,5.3,2.52,0.01,0.04,2.15,4.178537469,17021286532,4.071,42636638672,2.51,4181.01,1.001,17018552339,4.07,6,7896620697,99968560,4181.04,1.001,231.0,5310059863,24738,0.00%,0,3435872182,2745,2745,0,440625,984106,223.343,10825179545,854322,0.01%,218701,1368,0.63%,425736,10900489827,150,0.00%,4556,5790,127.09%,0,0
7,2020-04-29,nbody_50000000_compatible,13.14.0,nbody_6.js 50000000,0.99,0.4,0.56,0.02,0.0,0.42,5.3,2.53,0.0,0.04,2.16,4.147616657,16904161825,4.073,42987927757,2.55,4150.6,1.001,16906721870,4.073,5,7841032886,99270140,4150.61,1.001,194.0,5294368354,237739,0.00%,4,3427933656,2749,2749,0,170782,33654,19.706,10855154230,150430,0.00%,13160,934,7.10%,388556,10822673381,47,0.00%,5182,4554,87.88%,0,0
8,2020-04-29,nbody_50000000_compatible,13.14.0,nbody_6.js 50000000,1.0,0.4,0.56,0.02,0.0,0.43,5.23,2.5,0.0,0.05,2.15,4.16813226,16907999509,4.054,42731633044,2.52,4170.71,1.001,16920493526,4.057,4,7856862248,99517748,4170.74,1.001,199.0,5282068145,31961,0.00%,4,3436777834,2752,2750,2,3511141,1051475,29.947,10879608156,140446,0.00%,12363,520,4.21%,387922,10867542233,284,0.00%,3448,4465,129.50%,0,0
9,2020-04-29,nbody_50000000_compatible,13.14.0,nbody_6.js 50000000,1.0,0.4,0.56,0.02,0.0,0.42,5.3,2.53,0.0,0.04,2.16,4.162094892,16966205458,4.074,42960994816,2.53,4164.1,1.0,16968970068,4.075,2,7866251492,99586224,4164.13,1.0,180.0,5297641023,297034,0.01%,4,3430666612,2749,2747,2,3221352,108092,3.355,10851079560,226458,0.00%,35946,4428,12.32%,641020,10851025339,614,0.00%,6090,6909,113.45%,0,0
10,2020-04-29,nbody_50000000_compatible,13.14.0,nbody_6.js 50000000,1.0,0.41,0.54,0.02,0.0,0.44,5.27,2.45,0.0,0.04,2.16,4.282320581,17446349967,4.071,42938356731,2.46,4285.01,1.001,17447168439,4.072,3,8087415109,102362296,4285.04,1.001,184.0,5285296319,254804,0.00%,4,3427431181,2754,2753,1,142867,28702,20.09,10842479798,144409,0.00%,11542,2557,22.15%,381344,10837915091,220,0.00%,3422,5208,152.19%,0,0
1,2023-02-16,nbody_50000000_compatible,14.21.3,nbody_6.js 50000000,1.0,0.39,0.58,0.02,0.0,0.39,5.63,2.56,0.0,0.05,2.16,5.109387954,20827274990,4.075,53769667659,2.58,5111.52,1.0,20822841433,4.074,6,9646348665,122132826,5111.55,1.0,319.0,4984870727,37774,0.00%,0,4889377094,2999,2999,0,705819,144818,20.518,20752261786,271106,0.00%,37410,2156,5.76%,684074,20731104661,171,0.00%,5994,7839,130.78%,0,0
2,2023-02-16,nbody_50000000_compatible,14.21.3,nbody_6.js 50000000,1.0,0.39,0.58,0.03,0.0,0.38,5.6,2.56,0.0,0.06,2.16,5.100308744,20786720386,4.074,53734663047,2.58,5102.79,1.0,20799917093,4.076,1,9646684681,122130545,5102.82,1.0,263.0,4990053765,25989,0.00%,0,4883611411,2990,2990,0,304103,32757,10.772,20815962730,195369,0.00%,21400,1554,7.26%,494141,20750728275,54,0.00%,2720,6141,225.77%,0,0
3,2023-02-16,nbody_50000000_compatible,14.21.3,nbody_6.js 50000000,1.0,0.39,0.58,0.04,0.0,0.38,5.6,2.55,0.0,0.07,2.16,5.114517138,20821081473,4.069,53731760241,2.58,5117.24,1.001,20823492631,4.069,2,9658919927,122236012,5117.28,1.001,223.0,4983174485,27526,0.00%,0,4883626004,3001,3001,0,346844,44048,12.7,20736106692,201854,0.00%,23683,2431,10.26%,496117,20775427610,124,0.00%,3982,4894,122.90%,0,0
4,2023-02-16,nbody_50000000_compatible,14.21.3,nbody_6.js 50000000,1.0,0.39,0.58,0.04,0.0,0.37,5.62,2.57,0.0,0.06,2.16,5.126477661,20900060651,4.075,53603005685,2.56,5129.08,1.001,20898609307,4.075,1,9689222381,122638737,5129.11,1.001,234.0,4974092393,43254,0.00%,0,4904973535,2999,2999,0,345638,29894,8.649,20750632653,219362,0.00%,27277,1289,4.73%,528220,20922426510,187,0.00%,3398,5740,168.92%,0,0
