test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete,TotalSlots,FetchBubbles,SlotsRetired,SlotsIssued+RecoveryBubbles,SlotsBackend
9,2023-04-10,binaryTrees_original_v1,19.9.0,binaryTrees_1_original.js 21,0.98,0.64,0.4,0.17,0.01,0.42,4.32,1.56,0.16,8.43,1.08,8.479492786,79902288065,1.985,125052910753,1.57,40235.04,4.745,79675925435,1.98,5707,74103226386,937815091,40262.11,4.748,460.0,25496833637,70635305,0.28%,9132,22014585712,2105525,2105525,0,2261118963,1165522152,51.546,35890649419,1092217758,3.04%,79284466,24103948,30.40%,229562467,36284867753,9545541,0.03%,2482519,9308158,374.95%,0,189,319609152260,54333555884.200005,127843660904.0,3196091522.6,134235843949.2
10,2023-04-10,binaryTrees_original_v1,19.9.0,binaryTrees_1_original.js 21,0.98,0.64,0.39,0.17,0.02,0.41,4.45,1.59,0.16,8.32,1.07,8.514716006,79702487815,1.988,126818807911,1.59,40073.51,4.706,80325297983,2.004,5806,74108366700,937257732,40100.58,4.71,486.0,25831912156,68677396,0.27%,18908,22019676969,2104172,2104172,0,2242435103,1133418220,50.544,34997423862,1090331939,3.12%,84126966,24329062,28.92%,280142967,35911693623,10771955,0.03%,3693662,10798971,292.36%,0,4,318809951260,54197691714.200005,124335880991.40001,6376199025.2,130712080016.59999
1,2023-08-09,binaryTrees_original_v1,20.5.1,binaryTrees_1_original.js 21,0.99,0.7,0.36,0.14,0.01,0.49,4.1,1.45,0.11,14.42,2.01,4.448035575,79442743494,3.605,115268168533,1.45,22032.48,4.953,79884213949,3.625,2812,39927202462,505074237,22039.55,4.955,618.0,24391082587,45343064,0.19%,20021,20455866864,1492839,1492839,0,2013798982,1127639322,55.996,33496872437,972620304,2.90%,71590333,23518166,32.85%,169381518,33675452027,8343505,0.02%,2050419,5889547,287.24%,0,13,317770973976,44487936356.64001,114397550631.36,3177709739.76,155707777248.24
2,2023-08-09,binaryTrees_original_v1,20.5.1,binaryTrees_1_original.js 21,0.98,0.68,0.37,0.15,0.01,0.46,4.32,1.48,0.16,14.08,1.92,4.908611158,82800087263,3.477,121067110095,1.46,23805.15,4.85,83094385025,3.49,2824,43102887477,543993955,23819.24,4.853,342.0,24930565101,59180641,0.24%,19477,21649349755,2088118,2088118,0,2176723501,1126060828,51.732,35823181061,1065184978,2.97%,87223867,25088247,28.76%,256078778,35934992200,9643927,0.03%,4162987,8859285,212.81%,0,3,331200349052,49680052357.799995,122544129149.24,3312003490.52,152352160563.92
3,2023-08-09,binaryTrees_original_v1,20.5.1,binaryTrees_1_original.js 21,0.99,0.67,0.37,0.14,0.01,0.46,4.12,1.49,0.11,13.57,1.81,4.73587368,76824111397,3.288,115756920138,1.51,23360.34,4.933,76791666411,3.287,3629,42438675776,535370013,23368.04,4.934,372.0,23909468214,39484581,0.17%,12880,20646541811,1487519,1487519,0,1956576014,1089808763,55.7,34207971622,993588177,2.90%,71952042,22972718,31.93%,209665029,33911674682,7863220,0.02%,3709962,5810474,156.62%,0,0,307296445588,43021502382.32001,113699684867.56,3072964455.88,141356364970.48
4,2023-08-09,binaryTrees_original_v1,20.5.1,binaryTrees_1_original.js 21,0.98,0.65,0.39,0.15,0.01,0.44,4.37,1.54,0.13,12.76,1.74,5.023001814,75728958944,3.147,116386148698,1.54,24056.95,4.789,75556285451,3.14,3394,43590023253,550651235,24068.06,4.792,317.0,24428191925,40852327,0.17%,10854,20963783981,1646507,1646507,0,2074865157,1108518993,53.426,34678320809,1021322048,2.95%,80482054,23952760,29.76%,224972752,34828817139,9028227,0.03%,3740179,6978199,186.57%,0,201,302915835776,45437375366.4,118137175952.64,3029158357.76,133282967741.44
5,2023-08-09,binaryTrees_original_v1,20.5.1,binaryTrees_1_original.js 21,0.98,0.67,0.38,0.16,0.02,0.45,4.23,1.48,0.15,13.21,1.71,5.365193694,83795092033,3.128,124791464504,1.5,26778.34,4.991,83748342857,3.127,4160,48691410112,615332568,26794.66,4.994,283.0,25780221516,61601213,0.24%,20135,21676786419,2097375,2097375,0,2220220597,1084171696,48.832,36150443898,1050402227,2.91%,85644976,25199974,29.42%,260774444,35968276102,10394148,0.03%,3836680,8932840,232.83%,0,6,335180368132,53628858901.12,127368539890.16,6703607362.64,150831165659.4
6,2023-08-09,binaryTrees_original_v1,20.5.1,binaryTrees_1_original.js 21,0.99,0.65,0.39,0.15,0.01,0.45,4.27,1.54,0.12,11.25,1.53,5.677975769,74994899230,2.773,114359800091,1.52,27037.8,4.762,75273481397,2.783,4022,49478078068,628194530,27048.44,4.764,485.0,23905233400,37298327,0.16%,782,21466340940,1509366,1509366,0,1980338995,1131218308,57.122,35298363766,993196832,2.81%,75640792,23780115,31.44%,260727203,34598677617,8658370,0.03%,6011933,6985627,116.20%,0,0,299979596920,44996939538.0,116992042798.8,2999795969.2000003,134990818614.0
7,2023-08-09,binaryTrees_original_v1,20.5.1,binaryTrees_1_original.js 21,0.99,0.64,0.4,0.15,0.01,0.43,4.13,1.55,0.11,9.0,1.07,7.481639133,75013697897,1.965,117201690384,1.58,38171.67,5.102,74864818404,1.961,4520,70368509250,889986031,38186.23,5.104,763.0,24033184371,45217251,0.19%,7660,21183483467,1498648,1498648,0,2085493761,1119949815,53.702,34647928797,1018219761,2.94%,69471220,21690215,31.22%,159235772,34462921449,8190468,0.02%,1308200,5708521,436.36%,0,1,300054791588,45008218738.2,120021916635.20001,3000547915.88,129023560382.84
8,2023-08-09,binaryTrees_original_v1,20.5.1,binaryTrees_1_original.js 21,0.99,0.64,0.39,0.15,0.01,0.44,4.21,1.55,0.13,8.36,1.05,7.549967721,73900886116,1.928,113454068016,1.54,38331.41,5.077,73916139351,1.928,4836,70389953518,890331841,38343.97,5.079,829.0,23679797833,46398792,0.20%,11707,20897846324,1503225,1503225,0,2093510447,1121939296,53.591,34263550072,995725395,2.91%,66629518,21485142,32.25%,156899277,35056552799,8052726,0.02%,2471169,6096792,246.72%,0,0,295603544464,44340531669.6,115285382340.96,2956035444.64,130065559564.16
9,2023-08-09,binaryTrees_original_v1,20.5.1,binaryTrees_1_original.js 21,0.99,0.64,0.39,0.16,0.01,0.44,4.11,1.55,0.12,8.85,1.05,7.338766887,74383269264,1.925,115570509059,1.55,38631.96,5.264,74248307021,1.922,4118,71067086484,896250909,38645.52,5.266,873.0,23987268953,39273811,0.16%,4530,21131023683,1497522,1497522,0,2053520125,1145282763,55.772,34838437990,1023128375,2.94%,67748245,21765012,32.13%,165379937,35038798735,8929154,0.03%,2146304,6476332,301.74%,0,21,297533077056,47605292328.96,116037900051.84,2975330770.56,130914553904.64
10,2023-08-09,binaryTrees_original_v1,20.5.1,binaryTrees_1_original.js 21,0.99,0.66,0.38,0.16,0.01,0.45,4.01,1.53,0.11,8.83,1.04,7.531665527,75404704382,1.918,116985124771,1.54,39300.02,5.218,75103408639,1.911,3664,72009503615,908370285,39313.15,5.22,896.0,24440156084,34891822,0.14%,509,21263083534,1500561,1500561,0,2075386974,1165436677,56.155,35119967330,1043335662,2.97%,70667993,21716945,30.73%,206932911,34994188978,8946928,0.03%,7878403,7547188,95.80%,0,0,301618817528,48259010804.48,114615150660.64,3016188175.28,135728467887.6
