test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
9,2023-07-07,nbody_50000000_compatible_O3flag,g++-10,nbody_2.c 50000000,0.99,0.32,0.77,0.14,0.0,0.1,7.04,3.15,0.0,0.0,1.94,9.400531153,34369924453,3.657,108121919315,3.15,9398.73,1.0,34359777525,3.656,9,17726688233,224378018,9398.76,1.0,2.0,17908406217,84393,0.00%,0,16684142781,136,136,0,1606434,88712,5.522,30646396742,602244,0.00%,107759,15117,14.03%,1672679,30614855775,3944,0.00%,89144,17671,19.82%,0,0
10,2023-07-07,nbody_50000000_compatible_O3flag,g++-10,nbody_2.c 50000000,1.0,0.32,0.77,0.14,0.0,0.1,7.05,3.16,0.0,0.0,1.94,9.381378627,34371212271,3.664,108312996729,3.15,9379.72,1.0,34377832654,3.665,18,17700722955,224075092,9379.74,1.0,2.0,17895452573,79937,0.00%,0,16713526235,137,137,0,1657676,199091,12.01,30624851841,607620,0.00%,77677,3025,3.89%,1438430,30626252069,1821,0.00%,73014,15564,21.32%,0,0
1,2023-05-29,nbody_50000000_compatible_O3flag,g++-11,nbody_2.c 50000000,1.0,0.31,0.78,0.15,0.0,0.08,7.13,3.17,0.01,0.0,2.16,8.273414694,33759289329,4.081,107646762211,3.19,8272.56,1.0,33759110862,4.081,2,15651646804,198140264,8272.56,1.0,9.0,17925895483,37343,0.00%,0,16477300055,138,138,0,774932,50980,6.579,30651757072,465972,0.00%,67628,14059,20.79%,951803,30577568380,141,0.00%,22499,9425,41.89%,0,0
2,2023-05-29,nbody_50000000_compatible_O3flag,g++-11,nbody_2.c 50000000,1.0,0.31,0.78,0.14,0.0,0.08,7.14,3.2,0.0,0.0,2.16,8.244115926,33551952147,4.07,107358230978,3.2,8243.27,1.0,33563482348,4.072,1,15568634016,197040894,8243.28,1.0,3.0,17905966811,38307,0.00%,0,16488611393,136,136,0,419289,58807,14.025,30696204219,343144,0.00%,33724,2185,6.48%,832468,30652427182,62,0.00%,32522,4918,15.12%,0,0
3,2023-05-29,nbody_50000000_compatible_O3flag,g++-11,nbody_2.c 50000000,0.99,0.31,0.78,0.14,0.0,0.08,7.15,3.2,0.0,0.0,2.13,8.422741819,33559753892,3.985,107171358836,3.19,8421.47,1.0,33548834818,3.984,2,15750492880,199266224,8421.48,1.0,2.0,17881734936,55670,0.00%,0,16456689827,135,135,0,621351,43744,7.04,30714174954,384035,0.00%,38007,1857,4.89%,962945,30685113210,2540,0.00%,103419,11853,11.46%,0,0
4,2023-05-29,nbody_50000000_compatible_O3flag,g++-11,nbody_2.c 50000000,0.99,0.31,0.78,0.14,0.0,0.08,7.14,3.2,0.0,0.0,2.09,8.538033817,33564440275,3.932,107299190258,3.2,8536.93,1.0,33561763915,3.931,9,16023682156,202802686,8536.94,1.0,1.0,17921551445,54231,0.00%,0,16447726944,135,135,0,589222,73537,12.48,30629295256,387385,0.00%,38681,2242,5.80%,972912,30666247346,2964,0.00%,82004,12876,15.70%,0,0
5,2023-05-29,nbody_50000000_compatible_O3flag,g++-11,nbody_2.c 50000000,0.98,0.31,0.78,0.14,0.0,0.08,7.14,3.2,0.0,0.0,2.08,8.690889444,33555735476,3.862,107285878855,3.2,8689.68,1.0,33540716493,3.86,2,16116534793,204043425,8689.69,1.0,2.0,17905951476,86120,0.00%,0,16463949135,137,137,0,632748,40736,6.438,30650067574,458085,0.00%,51452,3724,7.24%,1076322,30654576268,225,0.00%,160496,10948,6.82%,0,0
6,2023-05-29,nbody_50000000_compatible_O3flag,g++-11,nbody_2.c 50000000,0.99,0.33,0.73,0.15,0.03,0.08,7.05,3.0,0.0,0.0,2.09,9.105306927,35793255461,3.932,107351647311,3.0,9104.13,1.0,35797726085,3.932,9,17111231617,216685647,9104.14,1.0,2.0,17953451872,74942232,0.42%,0,16460486283,137,137,0,824922,53552,6.492,30666952528,501990,0.00%,68233,2954,4.33%,1240920,30643353075,413,0.00%,82154,23440,28.53%,0,0
7,2023-05-29,nbody_50000000_compatible_O3flag,g++-11,nbody_2.c 50000000,0.99,0.31,0.78,0.14,0.0,0.08,7.16,3.2,0.0,0.0,1.93,9.249469492,33580223656,3.631,107415010448,3.2,9247.8,1.0,33579393095,3.631,4,17410015364,220394531,9247.82,1.0,2.0,17912247655,86232,0.00%,0,16459301501,140,140,0,1459645,201264,13.789,30665114905,619702,0.00%,103544,8460,8.17%,1505774,30645350040,1031,0.00%,103426,19997,19.33%,0,0
8,2023-05-29,nbody_50000000_compatible_O3flag,g++-11,nbody_2.c 50000000,0.99,0.31,0.78,0.15,0.0,0.08,7.15,3.2,0.01,0.0,2.09,8.555312628,33663891189,3.935,106858023690,3.18,8554.29,1.0,33666699205,3.936,3,16074452172,203478464,8554.3,1.0,2.0,17949051925,58144,0.00%,0,16488508336,138,138,0,1008364,55987,5.552,30714091873,452396,0.00%,66710,1890,2.83%,1142333,30746985138,185,0.00%,60781,14360,23.63%,0,0
9,2023-05-29,nbody_50000000_compatible_O3flag,g++-11,nbody_2.c 50000000,1.0,0.31,0.78,0.14,0.0,0.08,7.13,3.19,0.0,0.0,2.05,8.667664521,33533218976,3.869,107229263226,3.2,8666.58,1.0,33533955294,3.869,10,16320884984,206656909,8666.59,1.0,2.0,17899425591,43685,0.00%,0,16466380199,140,140,0,546936,46826,8.562,30700630937,387216,0.00%,33579,2940,8.76%,863169,30697595323,2694,0.00%,39162,9814,25.06%,0,0
10,2023-05-29,nbody_50000000_compatible_O3flag,g++-11,nbody_2.c 50000000,0.98,0.31,0.78,0.14,0.0,0.08,7.15,3.2,0.0,0.0,2.06,8.728980063,33574066177,3.847,107414263551,3.2,8727.84,1.0,33582482799,3.848,8,16322997260,206495453,8727.85,1.0,3.0,17908510613,70754,0.00%,0,16465143786,139,139,0,504192,45535,9.031,30698309494,403409,0.00%,34048,3849,11.30%,972594,30617143706,335,0.00%,129106,9975,7.73%,0,0
1,2023-05-08,nbody_50000000_compatible_O3flag,g++-12,nbody_2.c 50000000,1.0,0.31,0.77,0.14,0.0,0.08,7.06,3.17,0.01,0.0,2.16,8.188573772,33387738444,4.078,106495498386,3.19,8187.73,1.0,33394001755,4.079,3,15482351635,196005843,8187.74,1.0,8.0,17535133433,172893,0.00%,0,16106230674,137,137,0,924412,45513,4.923,30314623009,377690,0.00%,58435,1953,3.34%,1091523,30191063298,426,0.00%,21135,10529,49.82%,0,0
2,2023-05-08,nbody_50000000_compatible_O3flag,g++-12,nbody_2.c 50000000,0.99,0.31,0.78,0.14,0.0,0.08,7.1,3.21,0.0,0.0,2.16,8.143136292,33128909251,4.069,106386950605,3.21,8142.26,1.0,33126315041,4.068,2,15361504010,194433781,8142.27,1.0,3.0,17563229197,60162,0.00%,0,16201543223,139,139,0,693305,195111,28.142,30208862088,384864,0.00%,28279,2646,9.36%,834914,30203649806,5880,0.00%,32140,4642,14.44%,0,0
3,2023-05-08,nbody_50000000_compatible_O3flag,g++-12,nbody_2.c 50000000,0.99,0.31,0.78,0.14,0.0,0.08,7.1,3.21,0.0,0.0,2.13,8.348924781,33134889661,3.969,106093949281,3.2,8347.81,1.0,33087415656,3.964,5,15546678035,196940182,8347.82,1.0,1.0,17536347118,103558,0.00%,0,16200719328,137,137,0,607239,70072,11.539,30181821482,412161,0.00%,45778,3644,7.96%,1049576,30218644952,132,0.00%,113822,10528,9.25%,0,0
4,2023-05-08,nbody_50000000_compatible_O3flag,g++-12,nbody_2.c 50000000,0.98,0.31,0.78,0.14,0.0,0.08,7.06,3.2,0.0,0.0,2.08,8.564004721,33197457923,3.877,106431529638,3.21,8562.95,1.0,33188708558,3.876,3,15920340102,201538735,8562.96,1.0,2.0,17570042625,69125,0.00%,0,16218544475,137,137,0,540821,40761,7.537,30235570686,435425,0.00%,46556,3110,6.68%,1043149,30195590513,333,0.00%,173397,11829,6.82%,0,0
5,2023-05-08,nbody_50000000_compatible_O3flag,g++-12,nbody_2.c 50000000,0.99,0.31,0.78,0.14,0.0,0.08,7.09,3.2,0.0,0.0,1.93,9.11289624,33213632733,3.645,106258533830,3.2,9111.62,1.0,33184732851,3.642,11,17163519068,217272276,9111.64,1.0,2.0,17555176045,120121,0.00%,0,16210190526,138,138,0,1222210,60847,4.978,30220302592,509966,0.00%,67873,2215,3.26%,1242198,30232850019,592,0.00%,102646,12911,12.58%,0,0
6,2023-05-08,nbody_50000000_compatible_O3flag,g++-12,nbody_2.c 50000000,1.0,0.47,0.52,0.43,0.0,0.05,5.98,2.13,0.0,0.0,2.16,12.242084543,49958625100,4.081,106301062199,2.13,12240.9,1.0,49952411005,4.081,3,23156043352,293127013,12240.91,1.0,5.0,17523859556,8048998,0.05%,0,16184079489,137,137,0,1276452,73257,5.739,30113670237,676857,0.00%,105283,12906,12.26%,1554930,30249295500,1272,0.00%,22477,11133,49.53%,0,0
7,2023-05-08,nbody_50000000_compatible_O3flag,g++-12,nbody_2.c 50000000,0.99,0.31,0.77,0.15,0.0,0.08,7.09,3.19,0.01,0.0,2.07,8.568854406,33347519799,3.892,106181605762,3.19,8567.73,1.0,33333256352,3.891,5,16095762899,203769404,8567.74,1.0,2.0,17564037917,57559,0.00%,0,16248024030,137,137,0,885673,40834,4.611,30188047837,439446,0.00%,82169,3159,3.84%,1159471,30188859990,162,0.00%,67941,11664,17.17%,0,0
8,2023-05-08,nbody_50000000_compatible_O3flag,g++-12,nbody_2.c 50000000,0.99,0.31,0.78,0.14,0.0,0.08,7.1,3.21,0.0,0.0,1.92,9.171643413,33179867675,3.618,106212455153,3.2,9169.95,1.0,33160209041,3.616,5,17261273700,218493182,9169.98,1.0,1.0,17551833598,81395,0.00%,0,16208946685,137,137,0,1349711,90688,6.719,30201910089,599689,0.00%,96222,5468,5.68%,1479422,30212762734,627,0.00%,98451,18439,18.73%,0,0
9,2023-05-08,nbody_50000000_compatible_O3flag,g++-12,nbody_2.c 50000000,0.99,0.31,0.78,0.14,0.0,0.08,7.09,3.2,0.0,0.0,1.93,9.161576177,33200609858,3.624,106380254228,3.2,9160.15,1.0,33192232433,3.624,13,17236129810,218182098,9160.17,1.0,3.0,17544959995,106325,0.00%,0,16202811351,138,138,0,1179185,67788,5.749,30208741115,552497,0.00%,73450,3899,5.31%,1380756,30224285297,2534,0.00%,119476,18593,15.56%,0,0
10,2023-05-08,nbody_50000000_compatible_O3flag,g++-12,nbody_2.c 50000000,0.99,0.31,0.77,0.14,0.0,0.08,7.09,3.2,0.0,0.0,2.08,8.512898555,33320089887,3.915,105987432884,3.18,8511.74,1.0,33315280668,3.914,11,15992428270,202458300,8511.75,1.0,2.0,17588323899,73655,0.00%,0,16229440197,137,137,0,1321626,180468,13.655,30188037089,530175,0.00%,71248,3990,5.60%,1170580,30218305891,532,0.00%,56312,10929,19.41%,0,0
1,2023-04-26,nbody_50000000_compatible_O3flag,g++-13,nbody_2.c 50000000,1.0,0.31,0.79,0.12,0.0,0.1,7.29,3.23,0.0,0.0,2.16,7.983959644,32538209745,4.076,104891299079,3.22,7983.04,1.0,32547795457,4.077,1,15094632503,191101223,7983.03,1.0,8.0,17460445434,896480,0.01%,0,16965444603,140,140,0,345990,48524,14.025,30315216590,320186,0.00%,20574,1411,6.86%,656583,30296416145,0,0.00%,9184,8155,88.80%,0,0
2,2023-04-26,nbody_50000000_compatible_O3flag,g++-13,nbody_2.c 50000000,1.0,0.3,0.8,0.12,0.0,0.08,7.41,3.29,0.0,0.0,2.16,7.835345482,31893963692,4.071,105066312850,3.29,7834.49,1.0,31887026053,4.07,3,14780548707,187151808,7834.53,1.0,3.0,17444904894,44602,0.00%,0,16955423737,139,139,0,486300,47359,9.739,30333732812,323480,0.00%,32202,1966,6.11%,793146,30277860316,1064,0.00%,24064,5728,23.80%,0,0
3,2023-04-26,nbody_50000000_compatible_O3flag,g++-13,nbody_2.c 50000000,0.99,0.31,0.79,0.13,0.0,0.08,7.46,3.29,0.01,0.0,2.15,7.952249133,32164034942,4.045,105734719584,3.29,7951.24,1.0,32165846829,4.045,4,14981682123,189636092,7951.25,1.0,2.0,17503176004,70936,0.00%,0,17013076224,140,140,0,780951,60671,7.769,30393881122,420884,0.00%,57118,2787,4.88%,988583,30061228769,807,0.00%,55334,10235,18.50%,0,0
4,2023-04-26,nbody_50000000_compatible_O3flag,g++-13,nbody_2.c 50000000,0.99,0.3,0.8,0.11,0.0,0.08,7.44,3.31,0.0,0.0,2.09,8.116724036,31836166357,3.923,105090704207,3.3,8115.57,1.0,31835924001,3.923,11,15211159100,192490276,8115.6,1.0,2.0,17439783642,66799,0.00%,0,16937173442,135,135,0,426783,48313,11.32,30320483037,377338,0.00%,40443,3863,9.55%,876088,30314437306,101,0.00%,87296,9497,10.88%,0,0
5,2023-04-26,nbody_50000000_compatible_O3flag,g++-13,nbody_2.c 50000000,0.99,0.31,0.78,0.12,0.0,0.1,7.28,3.21,0.0,0.0,2.1,8.273642279,32763883379,3.961,105115491866,3.21,8272.5,1.0,32749206862,3.959,8,15590477964,197375140,8272.51,1.0,2.0,17454364105,47959,0.00%,0,16937676898,139,139,0,820588,50727,6.182,30348448031,488542,0.00%,71923,14339,19.94%,1120644,30369841704,822,0.00%,43527,13491,30.99%,0,0
6,2023-04-26,nbody_50000000_compatible_O3flag,g++-13,nbody_2.c 50000000,0.99,0.3,0.8,0.12,0.0,0.08,7.45,3.27,0.01,0.0,2.08,8.196657582,32037005728,3.909,105215065958,3.29,8195.49,1.0,32020118281,3.907,4,15396941519,194824800,8195.53,1.0,2.0,17529369875,64990,0.00%,0,16942419180,139,139,0,875301,65447,7.477,30231523859,493534,0.00%,78054,3524,4.51%,1082240,30418072370,124,0.00%,86486,11262,13.02%,0,0
7,2023-04-26,nbody_50000000_compatible_O3flag,g++-13,nbody_2.c 50000000,0.99,0.3,0.8,0.12,0.0,0.08,7.43,3.29,0.01,0.0,2.08,8.214487084,31981275261,3.894,104576221389,3.27,8213.43,1.0,31968207861,3.892,8,15393906588,194900409,8213.44,1.0,2.0,17417469232,84654,0.00%,0,17026149389,137,137,0,734664,59965,8.162,30472858886,437970,0.00%,64533,3204,4.96%,1084189,30317122214,124,0.00%,71250,14265,20.02%,0,0
8,2023-04-26,nbody_50000000_compatible_O3flag,g++-13,nbody_2.c 50000000,0.99,0.3,0.8,0.12,0.0,0.08,7.45,3.29,0.0,0.0,2.06,8.24815368,31930341672,3.872,105138885583,3.29,8247.21,1.0,31947972101,3.874,8,15543163386,196716934,8247.22,1.0,2.0,17477216057,49560,0.00%,0,16955542412,136,136,0,409299,47463,11.596,30278206412,370465,0.00%,40090,3178,7.93%,876920,30296066892,413,0.00%,46885,7825,16.69%,0,0
9,2023-04-26,nbody_50000000_compatible_O3flag,g++-13,nbody_2.c 50000000,0.99,0.3,0.8,0.12,0.0,0.08,7.42,3.29,0.0,0.0,2.06,8.216751587,31925727877,3.886,105188676033,3.29,8215.68,1.0,31928950659,3.886,5,15473466854,195865630,8215.69,1.0,2.0,17452007997,61854,0.00%,0,16923459394,137,137,0,901350,61808,6.857,30308306883,407970,0.00%,53126,3081,5.80%,1040629,30374945772,591,0.00%,54074,11997,22.19%,0,0
10,2023-04-26,nbody_50000000_compatible_O3flag,g++-13,nbody_2.c 50000000,0.99,0.3,0.8,0.12,0.0,0.08,7.44,3.3,0.0,0.0,2.05,8.306463671,31872378625,3.838,105184150758,3.3,8305.39,1.0,31864759124,3.837,2,15554142704,196924212,8305.4,1.0,1.0,17471539099,67281,0.00%,0,16924434452,136,136,0,707672,62056,8.769,30238018339,420947,0.00%,55082,2494,4.53%,939611,30313719237,348,0.00%,113541,12019,10.59%,0,0
