path,version,release_date,time_elapsed,Pkg_J,Cor_J,RAM_J,GFX_J,Avg_MHz,Busy%,IPC,IRQ,POLL,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,Totl%C0,Any%C0,GFX%C0,CPUGFX%,time_elapsed_sec,CPU_Utilization,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,TotalSlots,FetchBubbles,SlotsRetired,SlotsIssued+RecoveryBubbles,SlotsBackend,CPI,ILP,IPC_perf,cycles,freq_cycles_GHz,instructions,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,cycles,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,LLC_loads,LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,iTLB_loads,iTLB_load_misses,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,SWAP,CODE,DATA,nMaj,nDRT,USED
binaryTrees_v6_21_original_O3flag,g++-7,2019-11-14,3.6926360000000003,54.620000000000005,46.325,2.65,0.04,519.0,12.754999999999999,1.84,2004.0,6.0,0.05,0.02,0.03,0.165,0.0,4.615,0.035,82.295,13.215,0.04,0.255,73.71,68.0,68.0,98.755,102.055,99.58500000000001,1.295,1.28,3.7286354409999998,1.0,0.44,0.14,0.02,0.39,59573319992.0,8340264798.880001,26212260796.480003,1191466399.8400002,23427285891.36,0.53,5.43,1.9049999999999998,14893329998.0,3.991,28326216287.5,0.14500000000000002,6.57,2.11,14893329998.0,28326216287.5,1.9,3727.995,1.0,14960088105.5,4.009499999999999,2.0,7043959296.5,89160448.5,3728.0,1.0,32.0,5267191058.5,5756539.5,0.0,6260851075.5,621743.0,621743.0,0.0,540905501.0,164723519.5,30.391,5259871417.0,371944287.0,24661164.5,7836960.0,9593081.5,5285204615.5,1224252.5,7497.0,519293.0,1.93,140791808.0,137705472.0,3297280.0,100.0,0.8,1.0,2.5,0.0,16384.0,134705152.0,0.0,0.0,137705472.0
binaryTrees_v6_21_original_O3flag,g++-8,2021-05-14,4.426897,65.80000000000001,55.96,2.93,0.04,515.5,12.7,1.73,2347.5,5.5,0.025,0.035,0.02,0.17,0.0,4.26,0.055,82.66499999999999,13.11,0.02,0.225,73.885,67.5,68.0,98.805,101.67500000000001,99.60499999999999,1.22,1.2,4.464590824,1.0,0.43,0.235,0.04,0.305,71420665858.0,16803543587.8,30659812469.519997,2856826634.32,21751504853.34,0.57,5.38,1.77,17855166464.5,3.9964999999999997,31552590925.5,0.125,5.515,2.115,17855166464.5,31552590925.5,1.77,4464.125,1.0,17906224316.0,4.0065,1.0,8421725088.0,106612112.0,4464.125,1.0,31.0,6489704746.0,12579356.0,0.0,5918153155.0,621743.5,621743.5,0.0,545232900.0,169037037.5,30.9565,6077852742.0,382022329.5,26069349.0,8976917.0,9210154.5,6059507949.5,1140541.5,7690.0,140969.0,1.94,142884864.0,139759616.0,3319808.0,100.0,0.8500000000000001,1.0,0.0,0.0,12288.0,136802304.0,0.0,0.0,139759616.0
binaryTrees_v6_21_original_O3flag,g++-9,2022-05-27,4.3877435,66.405,56.625,2.925,0.04,516.0,12.7,1.77,2301.5,3.0,0.045000000000000005,0.035,0.02,0.15,0.0,4.29,0.07500000000000001,82.595,13.165,0.02,0.21,73.87,67.5,67.5,98.845,101.695,99.57,1.19,1.17,4.431848947500001,1.0,0.44,0.26,0.04,0.27,70652199640.0,18369571906.4,31049560485.68,2826087985.6000004,19053139388.940002,0.55,5.39,1.81,17663049910.0,3.982,32037612035.5,0.14,5.455,2.11,17663049910.0,32037612035.5,1.8050000000000002,4431.48,1.0,17716301083.5,3.991,1.5,8365644670.0,105921690.5,4431.485,1.0,31.5,6469042056.0,12711852.0,0.0,5738179396.0,621743.0,621743.0,0.0,542194689.5,173002036.0,31.1415,5974410574.5,380198310.5,27032001.5,8290754.5,9573994.5,5933937454.0,1052993.0,9091.0,242273.5,1.93,141049856.0,137807872.0,3313664.0,100.0,0.8,1.0,2.0,0.0,12288.0,134967296.0,0.0,0.0,137807872.0
binaryTrees_v6_21_original_O3flag,g++-10,2023-07-07,3.089322,46.955,39.769999999999996,2.44,0.04,518.0,12.754999999999999,1.93,1807.5,3.0,0.02,0.03,0.03,0.165,0.0,5.855,0.11,80.825,13.225000000000001,0.035,0.22,73.715,66.5,67.0,98.67500000000001,102.03,99.565,1.4,1.3849999999999998,3.1256236075,1.0,0.47,0.07,0.03,0.44,49766067790.0,3457120568.4400005,23697226469.72,1488549973.1399999,21738246287.96,0.505,5.975,1.975,12441516947.5,3.981,24601389256.5,0.18,8.065000000000001,2.1100000000000003,12441516947.5,24601389256.5,1.975,3125.095,1.0,12489767675.5,3.9989999999999997,0.0,5899009445.0,74653135.5,3125.095,1.0,33.5,4074433687.0,4356828.0,0.0,5220842219.0,621743.5,621743.5,0.0,522053691.5,156172905.0,29.767,5062053644.5,370687560.5,23102209.0,8822084.0,8391383.5,5140563402.5,1252820.0,4249.5,292789.5,1.34,141840384.0,138682368.0,3395584.0,100.0,0.8,1.0,3.0,0.0,16384.0,135753728.0,0.0,0.0,138682368.0
binaryTrees_v6_21_original_O3flag,g++-11,2023-05-29,3.1212590000000002,47.535,40.43,2.4450000000000003,0.03,517.0,12.72,1.91,1761.0,4.0,0.02,0.045,0.02,0.2,0.0,5.710000000000001,0.08499999999999999,81.05,13.285,0.03,0.28,73.675,67.5,68.0,98.89500000000001,101.815,99.525,1.205,1.19,3.1616266815,1.0,0.47,0.07,0.03,0.45,50242140086.0,3517414809.7200003,23597387608.659996,1497962157.7199998,22540363003.800003,0.51,5.945,1.94,12560535021.5,3.973,24365881443.0,0.185,7.945,2.1,12560535021.5,24365881443.0,1.935,3160.865,1.0,12611414868.5,3.9845,0.0,5968622404.0,75544051.5,3160.87,1.0,32.0,4158065643.5,4305471.5,0.0,5218912384.0,621743.5,621743.5,0.0,524549656.5,157128252.5,29.588,5061704491.0,368529874.0,23356883.0,7958267.5,8996462.0,5086206999.5,1259122.5,6173.5,135772.5,1.34,141840384.0,138676224.0,3366912.0,100.0,0.8,1.0,0.0,0.0,16384.0,135753728.0,0.0,0.0,138676224.0
binaryTrees_v6_21_original_O3flag,g++-12,2023-05-08,3.0881084999999997,46.29,39.22,2.435,0.03,517.0,12.72,1.93,1759.0,4.5,0.03,0.025,0.02,0.19,0.0,5.6,0.025,81.28,13.135000000000002,0.025,0.27,73.84,67.0,67.5,98.805,101.735,99.57,1.24,1.225,3.1199771280000004,1.0,0.47,0.07,0.03,0.44,49890758064.0,3503076706.6400003,23448656290.079998,1494303177.84,21764929098.88,0.505,5.835,1.975,12472689516.0,3.9905,24714357637.5,0.185,8.125,2.11,12472689516.0,24714357637.5,1.995,3119.34,1.0,12539651502.5,4.0125,1.0,5885781391.0,74501640.0,3119.345,1.0,32.5,4097110603.0,5101742.5,0.0,5215728258.0,621744.0,621744.0,0.0,509061135.0,158403972.0,31.605,4792856034.5,370608711.5,23058742.0,8646271.0,8542727.0,4830006739.5,1307724.0,6555.5,16435.0,1.34,141840384.0,138659840.0,3366912.0,100.0,0.8,1.0,2.0,0.0,16384.0,135753728.0,0.0,0.0,138659840.0
binaryTrees_v6_21_original_O3flag,g++-13,2023-04-26,3.090988,46.915000000000006,39.83,2.43,0.03,516.5,12.73,1.94,1736.5,5.5,0.02,0.03,0.03,0.18,0.0,5.345000000000001,0.02,81.375,13.225,0.05,0.22,73.775,67.0,68.0,98.825,101.82,99.50999999999999,1.205,1.185,3.122283242,1.0,0.47,0.07500000000000001,0.02,0.43,49878819700.0,3743978333.92,23443045259.0,999062686.24,21459986686.26,0.5,5.82,1.975,12469704925.0,3.9899999999999998,24770760310.5,0.19,8.04,2.1100000000000003,12469704925.0,24770760310.5,1.99,3121.395,1.0,12523094785.5,4.007,1.0,5893298438.0,74588438.5,3121.4049999999997,1.0,32.0,4100662612.0,5238840.0,0.0,5210588577.0,621744.0,621744.0,0.0,508424199.5,159937015.5,31.522,4798769823.5,369589083.5,23105254.0,8627197.0,8776156.5,4838265746.5,1244219.0,6358.5,76603.0,1.34,141840384.0,138622976.0,3366912.0,100.0,0.8,1.0,0.0,0.0,16384.0,135753728.0,0.0,0.0,138622976.0
nbody_50000000_v2_compatible,g++-4.4,2012-03-13,88.32954649999999,1057.9499999999998,839.1700000000001,52.63,0.25,437.0,12.62,2.365,42452.0,40.5,0.025,0.02,0.01,0.095,0.0,2.4000000000000004,0.125,84.645,13.079999999999998,0.01,0.155,74.14,81.0,81.5,99.16,101.095,99.79,0.4,0.4,88.8267316805,1.0,0.7,0.1,0.04,0.15,1220948330010.0,122094833001.0,855020541746.0,48837933200.4,183142249501.5,0.42,6.96,2.39,305237082502.5,3.436,728182345947.0,0.0,0.0,1.81,305237082502.5,728182345947.0,2.39,88820.185,1.0,305195381989.0,3.436,6.0,168205476805.5,2129299267.5,88820.265,1.0,18.5,85016155159.5,255259574.5,0.0,174351506997.0,137.5,137.5,0.0,6569858.0,422463.0,7.797499999999999,264279396569.5,4406674.5,445217.5,23916.5,11454202.0,264231704383.5,14272.0,84181.0,108195.0,43.65,6651904.0,1982464.0,1806336.0,100.0,0.0,1.0,3.0,0.0,12288.0,569344.0,0.0,0.0,1982464.0
nbody_50000000_v2_compatible,g++-4.6,2013-04-12,87.65639250000001,1048.885,829.835,52.239999999999995,0.255,438.0,12.625,2.37,41095.0,32.5,0.05,0.02,0.01,0.08,0.0,2.31,0.08,84.78999999999999,13.015,0.01,0.135,74.21000000000001,81.5,81.5,99.15,100.98,99.79,0.4,0.4,87.810368281,1.0,0.66,0.09,0.05,0.2,1213949857586.0,109255487182.73999,801206906006.76,60557453771.600006,242663929306.80002,0.42,6.735,2.39,303487464396.5,3.454,725722214547.5,0.0,0.0,1.82,303487464396.5,725722214547.5,2.39,87804.305,1.0,303484240878.5,3.454,5.5,166283613854.5,2104982313.5,87804.38,1.0,19.0,84462635377.5,250479150.5,0.0,174014337626.0,137.0,137.0,0.0,5140108.5,381440.0,6.7765,263942846341.0,4013899.0,337385.5,17989.0,9826462.5,263929668410.5,1281645.0,2921168.5,89690.5,43.595,6651904.0,1966080.0,1785856.0,100.0,0.0,1.0,3.0,0.0,12288.0,569344.0,0.0,0.0,1966080.0
nbody_50000000_v2_compatible,g++-4.7,2014-06-12,87.00941900000001,1045.065,861.7650000000001,24.875,0.24,445.0,12.64,2.36,42277.5,52.5,0.045,0.025,0.01,0.11499999999999999,0.0,2.495,0.12,84.6,13.07,0.02,0.19,74.08500000000001,82.0,82.5,99.35,101.28,99.79,0.41,0.41,87.162451954,1.0,0.66,0.10500000000000001,0.05,0.19,1225702860884.0,128683939320.62,806960904804.1201,61285143044.2,232883543567.96,0.42,6.7,2.375,306425715221.0,3.5095,728472130235.5,0.0,0.0,1.85,306425715221.0,728472130235.5,2.375,87152.38500000001,1.0,306406083655.5,3.51,3.0,165053093568.0,2089404397.0,87152.495,1.0,17.0,86030352261.0,252314180.5,0.0,175741450789.5,137.5,137.5,0.0,6914276.0,418734.0,6.958500000000001,265631079933.5,4145802.5,481603.5,19004.0,10960608.0,265610697777.5,574266.0,127667.5,100008.5,42.48,6651904.0,1994752.0,1814528.0,100.0,0.0,1.0,5.0,0.0,12288.0,569344.0,0.0,0.0,1994752.0
nbody_50000000_v2_compatible,g++-4.8,2015-06-23,85.903251,1029.63,851.355,24.43,0.235,449.5,12.64,2.23,40208.0,30.5,0.060000000000000005,0.02,0.01,0.11499999999999999,0.0,2.38,0.06,84.705,13.025,0.02,0.175,74.16,82.0,83.0,99.44999999999999,101.13,99.79,0.405,0.405,85.218278525,1.0,0.63,0.11,0.05,0.21,1217191196474.0,133891031612.14,766830453778.62,60859559823.700005,255610151259.53998,0.44,6.57,2.26,304297799118.5,3.572,687584784849.5,0.0,0.0,1.8849999999999998,304297799118.5,687584784849.5,2.26,85211.47,1.0,304274125412.0,3.5715000000000003,9.5,161368330992.5,2042774186.0,85211.555,1.0,14.5,86019549944.0,254910278.5,0.0,167223469621.0,137.0,137.0,0.0,4670550.5,475572.0,7.5815,257100976297.5,3591135.5,318465.0,23045.0,9624560.5,257102992957.5,25268578.0,17468137.0,91696.0,41.29,6651904.0,1990656.0,1814528.0,100.0,0.0,1.0,4.0,0.0,12288.0,569344.0,0.0,0.0,1990656.0
nbody_50000000_v2_compatible,g++-4.9,2015-06-26,89.170988,1065.995,878.0899999999999,25.335,0.245,446.0,12.614999999999998,2.24,40773.5,25.5,0.02,0.02,0.01,0.095,0.0,2.3600000000000003,0.065,84.7,12.96,0.01,0.15,74.245,83.0,84.0,99.48,101.02000000000001,99.79,0.4,0.4,88.263785379,1.0,0.63,0.13,0.04,0.19,1253698598654.0,162980817825.02002,790737607568.1599,50147943946.16,238202733744.26,0.44,6.46,2.26,313424649663.5,3.5515,708183234312.5,0.0,0.0,1.875,313424649663.5,708183234312.5,2.26,88256.86,1.0,313407328925.5,3.5515,7.0,167136948136.5,2115752423.5,88256.95999999999,1.0,15.0,87216710780.5,250353362.5,0.0,169802211746.0,139.0,139.0,0.0,5090318.5,365858.0,7.852,259500468107.5,3695349.0,360014.0,17700.0,10297658.0,259475932756.5,46574.5,3641163.5,96652.5,42.47,6651904.0,1998848.0,1822720.0,100.0,0.0,1.0,5.0,0.0,12288.0,569344.0,0.0,0.0,1998848.0
nbody_50000000_v2_compatible,g++-5,2017-10-10,86.1295385,1030.9650000000001,848.995,24.494999999999997,0.245,444.0,12.63,2.31,39543.5,55.0,0.02,0.02,0.01,0.1,0.0,2.29,0.05,84.82499999999999,13.015,0.01,0.16,74.185,84.0,84.5,99.405,101.1,99.79,0.41,0.41,84.3785612505,1.0,0.655,0.11,0.04,0.2,1207643272460.0,132840759970.6,793899117111.76,48305730898.4,241438024692.40002,0.43,6.62,2.34,301910818115.0,3.5795,705183910317.0,0.0,0.0,1.89,301910818115.0,705183910317.0,2.34,84370.20000000001,1.0,301891973734.5,3.5795,6.0,159678929710.5,2021390169.5,84370.29999999999,1.0,15.0,91257892323.5,254197720.5,0.0,169788845060.5,138.5,138.5,0.0,4604686.0,350887.5,8.806000000000001,258885625263.0,3577299.5,288904.0,16229.5,9539943.5,258870371715.5,464596.5,3092044.5,87982.5,41.3,6651904.0,1986560.0,1810432.0,100.0,0.0,1.0,3.0,0.0,12288.0,569344.0,0.0,0.0,1986560.0
nbody_50000000_v2_compatible,g++-6,2018-10-26,83.0185725,1107.6100000000001,934.4000000000001,23.630000000000003,0.24,462.0,12.62,2.31,48338.0,30.5,0.02,0.02,0.01,0.115,0.0,2.5300000000000002,0.825,83.755,13.004999999999999,0.015,0.18,74.185,82.5,84.5,99.46,101.065,99.665,0.425,0.42,83.58713101800001,1.0,0.65,0.11,0.04,0.19,1202453376662.0,132269871432.82,781594694830.3,48098135066.479996,228466141565.78003,0.43,6.615,2.33,300613344165.5,3.6105,700166566530.0,0.0,0.0,1.9049999999999998,300613344165.5,700166566530.0,2.33,83580.60500000001,1.0,300620733092.0,3.6105,9.0,158266667175.5,2003488472.5,83580.69,1.0,18.0,90370113105.5,252372283.0,0.0,167139149653.0,137.0,137.0,0.0,4570202.5,335591.5,8.1735,256866560577.5,3594704.0,321470.5,19727.5,9420788.5,256798873488.0,5700053.0,7227976.5,86252.5,41.260000000000005,6651904.0,1986560.0,1810432.0,100.0,0.0,1.0,3.0,0.0,12288.0,569344.0,0.0,0.0,1986560.0
nbody_50000000_v2_compatible,g++-7,2019-11-14,84.8162055,1088.7649999999999,911.815,24.365000000000002,0.245,456.0,12.62,2.2649999999999997,40851.5,35.0,0.04,0.02,0.015,0.09,0.0,2.3499999999999996,0.12000000000000001,84.71,13.1,0.02,0.15000000000000002,74.11,83.0,83.0,99.47,101.09,99.77,0.42,0.42,85.31738140600001,1.0,0.64,0.11,0.05,0.2,1220704463196.0,134277490951.56,781250856445.44,61035223159.8,244140892639.2,0.44,6.62,2.29,305176115799.0,3.614,699512165118.0,0.0,0.0,1.91,305176115799.0,699512165118.0,2.29,85311.015,1.0,305159771926.0,3.614,5.0,161525837772.5,2044724876.0,85311.09,1.0,18.0,90365493325.0,255009225.0,0.0,169608014341.5,137.0,137.0,0.0,4184078.5,377706.0,8.167,259370952903.5,3578758.5,288302.5,17655.0,9440075.0,259288098139.5,8384.0,645905.5,108527.5,42.41,6651904.0,1974272.0,1794048.0,100.0,0.0,1.0,5.0,0.0,12288.0,569344.0,0.0,0.0,1974272.0
nbody_50000000_v2_compatible,g++-8,2021-05-14,85.390601,1099.835,915.19,24.28,0.245,461.5,12.63,2.24,42903.5,40.0,0.025,0.025,0.01,0.125,0.0,2.5549999999999997,0.09,84.31,13.024999999999999,0.02,0.225,74.125,82.0,82.5,99.39500000000001,101.18,99.755,0.41,0.41,84.829308236,1.0,0.64,0.11,0.04,0.21,1223828108468.0,134621091931.48001,781618466516.46,48953124338.72,257003902778.27997,0.44,6.59,2.27,305957027117.0,3.6100000000000003,695090723244.0,0.0,0.0,1.9049999999999998,305957027117.0,695090723244.0,2.27,84821.09,1.0,305960915019.5,3.6100000000000003,6.5,160444005817.0,2030967056.0,84821.185,1.0,17.0,90060894940.5,251904584.0,0.0,169199717405.5,137.0,137.0,0.0,4903674.5,346385.5,6.7465,258269053874.0,3650968.5,362232.0,13708.5,8916241.0,258183907267.0,101622.5,9064459.5,99604.0,41.845,6651904.0,1970176.0,1789952.0,100.0,0.0,1.0,3.0,0.0,12288.0,569344.0,0.0,0.0,1970176.0
nbody_50000000_v2_compatible,g++-9,2022-05-27,92.020452,1202.21,1008.955,26.145,0.24,458.0,12.625,2.315,44260.5,24.5,0.025,0.02,0.015,0.13,0.0,2.585,0.08,84.4,13.085,0.02,0.185,74.02,85.5,86.5,99.49000000000001,101.095,99.75999999999999,0.38,0.38,92.52233601,1.0,0.65,0.1,0.04,0.2,1339489260334.0,134310970329.4,873945588828.0,53579570413.36,267897852066.8,0.43,6.46,2.32,334872315083.5,3.584,776671930707.5,0.0,0.0,1.89,334872315083.5,776671930707.5,2.315,92512.68,1.0,334843589701.5,3.584,13.5,175067961670.5,2216223106.5,92512.79999999999,1.0,14.5,98160970181.0,252744138.0,0.0,182483281177.5,137.5,137.5,0.0,7146884.0,488987.5,8.354,273102982001.0,4532087.0,475155.0,18103.5,12458812.5,273080700942.5,933967.0,5234530.5,117743.0,45.99,6656000.0,1966080.0,1789952.0,100.0,0.0,1.0,1.0,0.0,12288.0,569344.0,0.0,0.0,1966080.0
nbody_50000000_v2_compatible,g++-10,2023-07-07,99.248976,1290.375,1081.05,28.155,0.245,455.5,12.6,2.23,45985.5,35.0,0.01,0.03,0.01,0.095,0.0,2.255,0.055,84.905,12.915,0.015,0.15,74.33000000000001,82.5,83.0,99.525,100.785,99.765,0.36,0.36,99.3270725545,1.0,0.63,0.11,0.04,0.21,1420546800978.0,156289292056.26,893559150494.64,56821872039.12,297853050164.88,0.44,6.38,2.25,355136700244.5,3.613,799776327796.0,0.0,0.0,1.91,355136700244.5,799776327796.0,2.25,99319.35500000001,1.0,355096309794.0,3.6125,3.5,188000000466.5,2379866893.5,99319.45999999999,1.0,16.0,102056297020.0,252420291.5,0.0,185271283947.0,137.5,137.5,0.0,5845801.5,402282.0,7.205,279783696021.0,4279944.5,384339.5,16759.5,12921916.0,279842244203.5,12522961.0,6317681.5,152539.5,49.445,6656000.0,1988608.0,1812480.0,100.0,0.0,1.0,3.0,0.0,12288.0,569344.0,0.0,0.0,1988608.0
nbody_50000000_v2_compatible,g++-11,2023-05-29,101.959292,1223.69,1008.085,28.915,0.25,446.5,12.614999999999998,2.2,46423.5,29.5,0.03,0.02,0.01,0.09,0.0,2.1900000000000004,0.05,84.93,12.97,0.01,0.15,74.245,83.0,83.0,99.52,100.875,99.79,0.35,0.35,100.8883531795,1.0,0.62,0.12,0.04,0.22,1435443823622.0,172253258834.64,889261746550.76,57417752944.880005,315797641196.83997,0.45,6.29,2.225,358860955905.5,3.5585,798283945528.5,0.0,0.0,1.88,358860955905.5,798283945528.5,2.225,100878.91500000001,1.0,358896383171.5,3.558,9.5,190963269062.0,2417431562.5,100879.035,1.0,17.0,98326721063.0,251686950.5,0.0,185270333060.0,138.0,138.0,0.0,5313665.5,399125.0,7.618,279767027472.5,4291366.5,351365.5,18399.0,11924735.0,279746320097.0,14451587.5,15127646.5,123951.5,49.5,6656000.0,1961984.0,1785856.0,100.0,0.0,1.0,3.0,0.0,12288.0,569344.0,0.0,0.0,1961984.0
nbody_50000000_v2_compatible,g++-12,2023-05-08,99.313354,1281.045,1072.66,28.18,0.24,459.5,12.62,2.19,45793.5,70.5,0.035,0.02,0.01,0.09,0.0,2.18,0.08,84.87,13.09,0.01,0.135,74.155,84.0,84.0,99.455,101.11500000000001,99.765,0.355,0.35,100.8243319165,1.0,0.61,0.13,0.04,0.21,1445236231134.0,187945470913.72,887456738275.4199,57809449245.36,303499608538.14,0.46,6.225,2.2,361309057783.5,3.6014999999999997,794006380595.5,0.0,0.0,1.9,361309057783.5,794006380595.5,2.2,100816.64499999999,1.0,361286239259.5,3.6014999999999997,7.5,190907559969.5,2416702896.5,100816.75,1.0,15.5,98321732977.0,279181155.5,0.0,185245833850.5,137.0,137.0,0.0,7006354.0,501722.0,6.8345,279791331692.0,4578474.5,456071.0,23695.0,13180093.5,279761752540.0,22636955.5,13033549.5,117091.0,49.52,6656000.0,1986560.0,1806336.0,100.0,0.0,1.0,3.0,0.0,12288.0,569344.0,0.0,0.0,1986560.0
nbody_50000000_v2_compatible,g++-13,2023-04-26,91.22961699999999,1093.345,900.315,25.925,0.245,444.0,12.63,2.32,42010.0,48.0,0.03,0.02,0.01,0.09,0.0,2.3449999999999998,0.060000000000000005,84.77000000000001,12.94,0.01,0.14,74.28999999999999,84.0,84.5,99.49,101.035,99.79,0.39,0.39,89.8383847165,1.0,0.65,0.1,0.04,0.21,1279552623910.0,127955262391.0,831520730846.0,51182104956.4,268706051021.09998,0.43,6.45,2.35,319888155977.5,3.561,750386200198.5,0.0,0.0,1.88,319888155977.5,750386200198.5,2.35,89831.965,1.0,319866876648.5,3.561,12.0,170116442371.0,2153473318.0,89832.04500000001,1.0,15.0,88113610329.0,250951604.0,0.0,173554142318.0,137.0,137.0,0.0,5109564.5,395576.5,7.343500000000001,268387269908.5,3858488.0,372054.0,17691.5,11033172.0,268328513328.5,40687.0,201842.5,99089.0,44.769999999999996,6651904.0,1974272.0,1794048.0,100.0,0.0,1.0,3.0,0.0,12288.0,569344.0,0.0,0.0,1974272.0
nbody_50000000_v2_compatible_O3flag,g++-4.4,2012-03-13,8.927971,157.33499999999998,135.03500000000003,5.35,0.06,517.5,12.65,3.165,6622.5,21.0,0.09,0.05,0.025,0.23,0.0,4.77,1.0,81.17,13.395,0.02,0.30500000000000005,73.655,95.0,95.5,98.96000000000001,101.07,99.455,0.76,0.75,8.9364752955,0.995,0.77,0.13,0.0,0.09,144777335008.0,18821053551.04,111478547956.16,0.0,13029960150.72,0.31,7.29,3.22,36194333752.0,4.0655,116577456775.5,0.0,0.0,2.16,36194333752.0,116577456775.5,3.22,8935.5,1.0,36191707796.5,4.064500000000001,3.0,16854029473.0,213359318.5,8935.505000000001,1.0,3.0,17197343568.0,150564.0,0.0,17556053423.5,137.5,137.5,0.0,955068.5,68700.0,7.746,31375441183.5,432198.0,58513.5,4192.0,1096060.5,31378561161.5,740.0,46108.5,9642.0,4.26,6647808.0,2023424.0,1847296.0,100.0,0.0,1.0,3.0,0.0,0.0,569344.0,0.0,0.0,2023424.0
nbody_50000000_v2_compatible_O3flag,g++-4.6,2013-04-12,9.301186999999999,167.93,144.435,5.5600000000000005,0.05,513.5,12.635,3.315,12965.0,12.5,0.09,0.05,0.03,0.32,0.0,5.289999999999999,5.54,75.39,13.57,0.03,0.52,73.285,96.5,96.5,98.86,101.07,99.125,0.785,0.765,9.356427209,0.99,0.815,0.11,0.0,0.08,149857111446.0,16484282259.06,122323461734.07999,0.0,11988568915.68,0.3,7.44,3.365,37464277861.5,4.022,125987153808.5,0.0,0.0,2.14,37464277861.5,125987153808.5,3.36,9355.285,1.0,37454426824.5,4.018000000000001,6.0,17542260035.0,222038862.5,9355.3,1.0,2.0,17645718443.5,206060.5,0.0,17871444261.0,137.0,137.0,0.0,865238.0,74114.0,8.2605,34228567174.5,488470.0,63155.0,4215.5,1284883.0,34238310213.5,330.0,77888.0,11569.5,4.85,6647808.0,1994752.0,1814528.0,100.0,0.0,1.0,4.0,0.0,8192.0,569344.0,0.0,0.0,1994752.0
nbody_50000000_v2_compatible_O3flag,g++-4.7,2014-06-12,9.425922,172.41,148.425,5.635,0.05,512.5,12.605,3.2,14694.5,11.0,0.06,0.04,0.025,0.31,0.0,5.415,6.68,74.28999999999999,13.715,0.03,0.52,73.185,95.5,96.0,98.88,101.0,99.025,0.76,0.745,9.6292565075,0.99,0.79,0.12,0.0,0.09,152526404938.0,18338161025.52,119924801791.88,0.0,13727376444.419998,0.31,7.2,3.2350000000000003,38131601234.5,3.9530000000000003,123577789985.0,0.0,0.0,2.105,38131601234.5,123577789985.0,3.245,9628.044999999998,1.0,38125435494.0,3.9539999999999997,8.0,18093384698.0,228996213.0,9628.06,1.0,2.0,18360462271.5,172584.0,0.0,17658028619.0,137.0,137.0,0.0,777139.5,80900.5,11.514,33116232502.0,482944.0,53514.5,3681.0,1155392.0,33114112596.0,531.5,67739.0,9137.0,4.85,6647808.0,1961984.0,1785856.0,100.0,0.0,1.0,5.0,0.0,8192.0,569344.0,0.0,0.0,1961984.0
nbody_50000000_v2_compatible_O3flag,g++-4.8,2015-06-23,8.943594000000001,166.045,143.165,5.35,0.05,497.0,12.629999999999999,3.145,11739.0,28.5,0.07500000000000001,0.035,0.025,0.3,0.0,5.155,5.815,75.94999999999999,13.325,0.03,0.425,73.625,96.0,96.5,99.005,100.65,99.205,0.775,0.76,9.0507602835,0.99,0.79,0.12,0.0,0.08,139728037694.0,16767364523.279999,110385149778.26001,0.0,11182338769.439999,0.31,7.225,3.2,34932009423.5,3.857,111803727764.0,0.0,0.0,2.07,34932009423.5,111803727764.0,3.2,9049.605,1.0,34923412634.0,3.8575,5.5,16877425959.0,213645381.0,9049.615,1.0,2.0,16805982904.5,106547.0,0.0,15853435678.0,137.0,137.0,0.0,725210.5,60810.0,8.424,33169466351.5,449021.5,54830.0,3862.5,1060321.0,33155086711.5,349.5,91967.0,10978.0,4.85,6643712.0,1982464.0,1806336.0,100.0,0.0,1.0,5.0,0.0,0.0,569344.0,0.0,0.0,1982464.0
