test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
3,2023-04-05,nbody_50000000_OOflag,3.11.3,nbody.py 50000000,1.0,0.38,0.69,0.07,0.1,0.13,7.5,2.67,0.0,0.03,1.89,280.26152749,1003336035029,3.58,2675888810418,2.67,280240.11,1.0,1003325581792,3.58,96,529568027856,6703623244,280240.47,1.0,1220.0,442528148375,1713362125,0.39%,0,514385358857,8903,8903,0,57732168,1399938,2.425,1036132795319,149687370,0.01%,4420176,182785,4.14%,60440610,1035968522063,47256902,0.00%,4283888,12513377,292.10%,0,0
4,2023-04-05,nbody_50000000_OOflag,3.11.3,nbody.py 50000000,1.0,0.35,0.74,0.08,0.08,0.1,7.72,2.83,0.0,0.03,1.86,269.307277225,946694072764,3.516,2676536273254,2.83,269287.5,1.0,946668095968,3.515,54,509411969527,6448572569,269287.82,1.0,1090.0,442677195664,1900765867,0.43%,0,514257187781,8947,8947,0,49258203,3452514,7.009,1035847120718,121965821,0.01%,3936152,265363,6.74%,58385825,1035861017829,24279027,0.00%,2583922,6482352,250.87%,0,0
5,2023-04-05,nbody_50000000_OOflag,3.11.3,nbody.py 50000000,1.0,0.36,0.71,0.09,0.1,0.1,7.67,2.74,0.0,0.04,1.86,276.731440712,975555489513,3.526,2676238593801,2.74,276708.99,1.0,975550575182,3.526,60,523192666880,6622839068,276709.4,1.0,1375.0,442820787082,2644305028,0.60%,0,514264945423,8886,8886,0,61705378,1481768,2.401,1036043583607,168441017,0.02%,4973095,74030,1.49%,93012670,1036094376821,42084587,0.00%,4228888,42877437,1013.92%,0,0
6,2023-04-05,nbody_50000000_OOflag,3.11.3,nbody.py 50000000,1.0,0.35,0.74,0.08,0.08,0.1,7.76,2.86,0.0,0.02,1.86,266.339564019,936997998530,3.518,2677248641284,2.86,266322.16,1.0,937020491090,3.518,70,504201679962,6382670070,266322.47,1.0,1450.0,442929526736,1770145499,0.40%,0,514362465946,8903,8903,0,45353382,1130870,2.493,1035989075493,63218776,0.01%,3222641,71518,2.22%,53713042,1035982185707,18994692,0.00%,739569,41992487,5677.97%,0,0
7,2023-04-05,nbody_50000000_OOflag,3.11.3,nbody.py 50000000,1.0,0.35,0.73,0.08,0.08,0.11,7.72,2.82,0.0,0.03,1.87,268.273463478,947913149739,3.534,2675197031429,2.82,268255.51,1.0,947909565176,3.534,76,507713322507,6427094395,268255.83,1.0,1428.0,442449917006,1788139077,0.40%,0,514236755561,8853,8853,0,42776118,5382386,12.583,1036104803609,110239579,0.01%,3710081,604676,16.30%,52833073,1036037179800,52267,0.00%,1371234,39999465,2917.04%,0,0
8,2023-04-05,nbody_50000000_OOflag,3.11.3,nbody.py 50000000,1.0,0.36,0.73,0.09,0.08,0.09,7.7,2.81,0.0,0.01,1.88,267.371994448,951172835062,3.558,2676370571483,2.81,267353.65,1.0,951153129212,3.558,19,505932844737,6404577624,267353.96,1.0,1431.0,442797394704,2312535876,0.52%,0,514296538128,8901,8901,0,32701556,451454,1.381,1036008282873,56872011,0.01%,2730937,127765,4.68%,46916029,1035944690245,19054665,0.00%,18167568,493583952,2716.84%,0,0
9,2023-04-05,nbody_50000000_OOflag,3.11.3,nbody.py 50000000,1.0,0.36,0.72,0.09,0.09,0.09,7.6,2.76,0.0,0.02,1.87,274.082798616,969917885915,3.539,2677225016174,2.76,274063.93,1.0,969876693584,3.539,44,518866219732,6568274389,274064.27,1.0,1417.0,442759089909,2945956689,0.67%,0,514227253257,8893,8893,0,36291119,414235,1.141,1035829525618,77526489,0.01%,3385983,32789,0.97%,44967636,1035692324825,44259171,0.00%,72953355,461830696,633.05%,0,0
10,2023-04-05,nbody_50000000_OOflag,3.11.3,nbody.py 50000000,1.0,0.35,0.74,0.08,0.08,0.1,7.74,2.85,0.0,0.02,1.88,264.529056313,939138683072,3.55,2676009511240,2.85,264509.26,1.0,939087760950,3.55,52,500524828534,6336064314,264509.55,1.0,1465.0,442619285828,2035355362,0.46%,0,514306340623,8881,8881,0,32108861,647517,2.017,1035972619735,65995162,0.01%,2472607,33610,1.36%,43444804,1035780777915,9459523,0.00%,49487336,171637616,346.83%,0,0
1,2023-05-22,nbody_50000000_OOflag,3.12.0b1,nbody.py 50000000,1.0,0.37,0.65,0.2,0.09,0.06,6.59,2.72,0.0,0.03,2.0,273.784452196,1034354416617,3.778,2815749278845,2.72,273765.79,1.0,1034323752820,3.778,57,516854087272,6542695621,273766.08,1.0,2101.0,534870464349,3394034127,0.63%,0,395808956243,8753,8753,0,41875175,1596336,3.812,1063760200652,114629952,0.01%,2260554,50303,2.23%,40746823,1063839380059,241007,0.00%,41347264,606196,1.47%,0,0
2,2023-05-22,nbody_50000000_OOflag,3.12.0b1,nbody.py 50000000,1.0,0.37,0.64,0.2,0.09,0.06,6.54,2.68,0.0,0.03,1.85,300.112268627,1052588847589,3.508,2815945842523,2.68,300092.88,1.0,1052555225665,3.507,53,567684997356,7186348000,300093.2,1.0,1451.0,534888565236,4135259771,0.77%,0,395765853246,8732,8732,0,46757170,1181347,2.527,1063610558501,170033103,0.02%,3024695,107927,3.57%,52339150,1063498988091,23325,0.00%,36559070,356057563,973.92%,0,0
3,2023-05-22,nbody_50000000_OOflag,3.12.0b1,nbody.py 50000000,1.0,0.37,0.64,0.2,0.09,0.07,6.54,2.68,0.0,0.03,1.87,297.75089902,1051347884439,3.531,2815297335401,2.68,297730.87,1.0,1051299184522,3.531,57,563692547651,7135715933,297731.23,1.0,1456.0,534816455231,3534311906,0.66%,0,395825842167,8734,8734,0,35553195,689893,1.94,1063650213265,148494520,0.01%,3293263,116408,3.53%,48249829,1063662004170,481897,0.00%,44284711,766760,1.73%,0,0
4,2023-05-22,nbody_50000000_OOflag,3.12.0b1,nbody.py 50000000,1.0,0.38,0.64,0.21,0.09,0.06,6.52,2.66,0.0,0.02,1.87,299.133652757,1059155403567,3.541,2814688293264,2.66,299112.11,1.0,1059065786853,3.541,53,566255898940,7168219686,299112.48,1.0,1174.0,534461630011,4032624265,0.75%,0,395773706996,8699,8699,0,47897412,562536,1.174,1063648641688,110369188,0.01%,2965585,22870,0.77%,47731547,1063710637835,186706,0.00%,40920729,468597514,1145.13%,0,0
5,2023-05-22,nbody_50000000_OOflag,3.12.0b1,nbody.py 50000000,1.0,0.37,0.65,0.2,0.09,0.06,6.56,2.69,0.0,0.04,1.85,298.940349088,1045962363720,3.499,2814177432808,2.69,298921.58,1.0,1045942113788,3.499,62,565916547616,7163915473,298921.92,1.0,1392.0,534434958034,3582741858,0.67%,0,395866866701,8787,8787,0,47910418,520658,1.087,1064569560983,181813313,0.02%,3275798,19641,0.60%,56967619,1063861081816,254716,0.00%,31499968,3119025,9.90%,0,0
6,2023-05-22,nbody_50000000_OOflag,3.12.0b1,nbody.py 50000000,1.0,0.37,0.65,0.2,0.09,0.06,6.56,2.7,0.0,0.04,1.87,295.817488486,1044476983104,3.531,2815594166544,2.7,295797.95,1.0,1044429083048,3.531,65,559421408444,7081705464,295798.3,1.0,1189.0,534793807656,3605492481,0.67%,0,395772005728,8786,8786,0,53292486,917347,1.721,1063859754753,161166031,0.02%,3481880,37739,1.08%,54665221,1063731551458,855517,0.00%,41090178,1628447,3.96%,0,0
7,2023-05-22,nbody_50000000_OOflag,3.12.0b1,nbody.py 50000000,1.0,0.37,0.65,0.2,0.09,0.06,6.57,2.7,0.0,0.04,1.85,298.374924438,1044305571837,3.5,2815260328453,2.7,298355.42,1.0,1044318175404,3.5,89,564771215728,7149402451,298355.74,1.0,1409.0,534816523350,3331355852,0.62%,0,395801520510,8691,8691,0,46991708,662464,1.41,1063604214069,167112876,0.02%,3922756,118305,3.02%,56164122,1063725597767,22713473,0.00%,21650648,56702328,261.90%,0,0
8,2023-05-22,nbody_50000000_OOflag,3.12.0b1,nbody.py 50000000,1.0,0.37,0.65,0.2,0.09,0.06,6.57,2.71,0.0,0.02,1.86,295.682934454,1038493701962,3.512,2815600171924,2.71,295663.75,1.0,1038511917043,3.512,83,559298058253,7080211621,295664.06,1.0,1448.0,534868830004,3518317004,0.66%,0,395894807838,8772,8772,0,41433637,1106815,2.671,1063762898781,108439376,0.01%,2637690,60794,2.30%,49295554,1063734071187,317550,0.00%,28383194,9420295,33.19%,0,0
9,2023-05-22,nbody_50000000_OOflag,3.12.0b1,nbody.py 50000000,1.0,0.38,0.64,0.2,0.09,0.06,6.51,2.66,0.0,0.04,1.83,305.057785755,1057572433582,3.467,2815987277368,2.66,305036.84,1.0,1057535796439,3.467,71,576999176451,7304257788,305037.17,1.0,1395.0,534888823687,3815643455,0.71%,0,395840050059,8722,8722,0,74876321,7109131,9.494,1063738815185,170779291,0.02%,6952280,756202,10.88%,59069829,1063652390155,204040,0.00%,44643076,181130414,405.73%,0,0
10,2023-05-22,nbody_50000000_OOflag,3.12.0b1,nbody.py 50000000,1.0,0.37,0.65,0.2,0.09,0.06,6.59,2.72,0.0,0.06,1.85,295.870060931,1035457211086,3.5,2815906001566,2.72,295849.05,1.0,1035355897055,3.5,70,560019200104,7089211649,295849.4,1.0,1456.0,534793511603,3453098904,0.65%,0,395696615084,8757,8757,0,40639966,1547086,3.807,1063524581287,297763129,0.03%,1982572,30830,1.56%,44220736,1063688871264,179034,0.00%,38449337,2211982,5.75%,0,0
1,2023-06-07,nbody_50000000_OOflag,3.13.0a0,nbody.py 50000000,1.0,0.37,0.65,0.13,0.11,0.1,6.76,2.71,0.0,0.02,1.96,289.251274544,1073418308227,3.711,2908078084687,2.71,289231.65,1.0,1073456908226,3.711,81,546786647379,6921869440,289231.98,1.0,1887.0,542525745672,4276093504,0.79%,0,406167695442,8714,8714,0,52400260,6759894,12.9,1081951072063,88518438,0.01%,4269927,719972,16.86%,57353771,1081722859216,770333,0.00%,3579175,1299965,36.32%,0,0
2,2023-06-07,nbody_50000000_OOflag,3.13.0a0,nbody.py 50000000,1.0,0.37,0.65,0.13,0.12,0.1,6.78,2.71,0.0,0.02,1.86,305.025339239,1072319588317,3.516,2907908608104,2.71,305005.48,1.0,1072271443111,3.516,49,577217658288,7306949500,305005.79,1.0,1537.0,542363833673,4340656565,0.80%,0,406054821932,8729,8729,0,30233268,733244,2.425,1081514436368,103732747,0.01%,1579403,50006,3.17%,47870897,1081738225675,781607,0.00%,1389865,16762721,1206.07%,0,0
3,2023-06-07,nbody_50000000_OOflag,3.13.0a0,nbody.py 50000000,1.0,0.37,0.66,0.14,0.12,0.09,6.77,2.72,0.0,0.02,1.86,303.402415619,1070182902601,3.528,2907118436309,2.72,303382.45,1.0,1070098366268,3.527,43,574407225597,7271344287,303382.79,1.0,1453.0,542332127760,4540515189,0.84%,0,406077482097,8726,8726,0,45636740,578235,1.267,1081674133529,117950029,0.01%,3473492,32166,0.93%,48113092,1081922037577,4065689,0.00%,605798,1555272,256.73%,0,0
4,2023-06-07,nbody_50000000_OOflag,3.13.0a0,nbody.py 50000000,1.0,0.37,0.66,0.13,0.12,0.09,6.78,2.72,0.0,0.03,1.87,302.93019496,1070684639218,3.535,2907734538279,2.72,302909.16,1.0,1070716963069,3.535,45,573386831791,7258450563,302909.54,1.0,1460.0,542398615244,4261589038,0.79%,0,406097923417,8783,8783,0,43369285,1436321,3.312,1081691884822,120675362,0.01%,3232689,27170,0.84%,42204894,1081772482104,2759922,0.00%,1517854,3586488,236.29%,0,0
5,2023-06-07,nbody_50000000_OOflag,3.13.0a0,nbody.py 50000000,1.0,0.37,0.65,0.14,0.11,0.1,6.75,2.69,0.0,0.02,1.86,306.038478611,1078075087608,3.523,2907071152437,2.7,306017.51,1.0,1078098770280,3.523,46,579392887883,7334513364,306017.83,1.0,1196.0,541945051266,4403676212,0.81%,0,406167822819,8774,8774,0,41416910,661679,1.598,1081794180679,100049047,0.01%,3924160,116079,2.96%,48012975,1081422546375,2078397,0.00%,2321296,7657778,329.89%,0,0
6,2023-06-07,nbody_50000000_OOflag,3.13.0a0,nbody.py 50000000,1.0,0.39,0.63,0.14,0.14,0.1,6.65,2.59,0.0,0.02,1.87,317.683029612,1122882267721,3.535,2907996427942,2.59,317659.61,1.0,1122857467258,3.535,74,601437152588,7613565166,317659.99,1.0,1436.0,542435026994,5131958622,0.95%,0,406194021286,8768,8768,0,40667825,652063,1.603,1081929514544,91071407,0.01%,3402563,34680,1.02%,56015619,1081683501512,527651,0.00%,20823634,20362242,97.78%,0,0
7,2023-06-07,nbody_50000000_OOflag,3.13.0a0,nbody.py 50000000,1.0,0.41,0.59,0.14,0.13,0.13,6.35,2.45,0.0,0.04,1.82,344.281056119,1189145763657,3.454,2907721575415,2.44,344258.09,1.0,1189103840245,3.454,94,651761723701,8250586685,344258.5,1.0,1145.0,542284068704,5815088153,1.07%,0,405967713361,8736,8736,0,52179105,622091,1.192,1081620317237,223587951,0.02%,3442308,30466,0.89%,67086215,1081724251004,1786969,0.00%,10848124,1091443397,10061.13%,0,0
8,2023-06-07,nbody_50000000_OOflag,3.13.0a0,nbody.py 50000000,1.0,0.37,0.66,0.14,0.12,0.08,6.79,2.73,0.0,0.02,1.86,301.597203993,1063974204960,3.528,2907166376923,2.73,301576.18,1.0,1064060492079,3.528,51,570922834453,7227286292,301576.59,1.0,1471.0,542166792267,4423450221,0.82%,0,406146636571,8763,8763,0,41950149,536052,1.278,1081693728093,76100244,0.01%,3971257,126679,3.19%,59056056,1081616679097,229203,0.00%,15868616,1100634,6.94%,0,0
9,2023-06-07,nbody_50000000_OOflag,3.13.0a0,nbody.py 50000000,1.0,0.38,0.64,0.13,0.13,0.1,6.69,2.63,0.0,0.02,1.86,313.484354765,1103726085683,3.521,2907666772475,2.63,313464.33,1.0,1103636028889,3.521,60,593471781904,7512736692,313464.64,1.0,1465.0,542364800637,4308903586,0.79%,0,406161460775,8708,8708,0,39264567,1477957,3.764,1081799009975,79586699,0.01%,2678915,42233,1.58%,71135693,1081622741589,4070054,0.00%,7191289,115386039,1604.53%,0,0
10,2023-06-07,nbody_50000000_OOflag,3.13.0a0,nbody.py 50000000,1.0,0.37,0.65,0.14,0.12,0.1,6.73,2.69,0.01,0.02,1.87,306.061703817,1081175639831,3.533,2907401230075,2.69,306040.01,1.0,1081250634070,3.533,36,579448797724,7335127737,306040.4,1.0,1418.0,542059034506,4439620038,0.82%,0,406202476418,8763,8763,0,45896687,629660,1.372,1081949227970,92776859,0.01%,3059772,47279,1.55%,66643056,1081767356948,1242498,0.00%,1497555,35460552,2367.90%,0,0
