test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete,TotalSlots_Giga,FetchBubbles_Giga,SlotsRetired_Giga,SlotsIssued+RecoveryBubbles_Giga,SlotsBackend_Giga
8,2021-04-06,nbody_50000000_original,15.14.0,nbody_6_original.js 50000000,1.0,0.39,0.58,0.04,0.0,0.37,5.5,2.56,0.0,0.03,2.16,5.131179996,20869443232,4.065,53531161372,2.56,5133.29,1.0,20873580575,4.066,6,9687996603,122617433,5133.31,1.0,172.0,4978041991,162466,0.00%,0,4836616797,2878,2876,2,186903,38210,20.444,20761808513,174099,0.00%,12596,2986,23.71%,472531,20740435912,70,0.00%,3189,4581,143.65%,0,0,16.26,0.6504000000000001,9.4308,0.0,6.0162
9,2021-04-06,nbody_50000000_original,15.14.0,nbody_6_original.js 50000000,0.99,0.39,0.58,0.05,0.0,0.37,5.57,2.56,0.0,0.03,2.13,5.256927876,20944400109,3.983,53622120592,2.56,5258.16,1.0,20941431393,3.983,8,9846320274,124652881,5258.19,1.0,166.0,4973778885,181445,0.00%,0,4840720024,2872,2872,0,718190,87872,12.235,20763340061,313498,0.00%,52075,4340,8.33%,743809,20737589165,164,0.00%,25572,11831,46.27%,0,0,15.932,0.7966000000000001,9.24056,0.0,5.89484
10,2021-04-06,nbody_50000000_original,15.14.0,nbody_6_original.js 50000000,1.0,0.39,0.58,0.05,0.0,0.37,5.56,2.56,0.0,0.03,2.16,5.137716029,20925553929,4.071,53574691485,2.56,5139.97,1.0,20921416968,4.07,6,9706052704,122899323,5139.99,1.0,168.0,4981667492,150448,0.00%,0,4836908218,2875,2875,0,209630,22568,10.766,20765586043,179895,0.00%,11546,1949,16.88%,447323,20698295193,360,0.00%,4094,3647,89.08%,0,0,16.284,0.8142,9.444719999999998,0.0,6.025079999999999
1,2023-08-08,nbody_50000000_original,16.20.2,nbody_6_original.js 50000000,1.0,0.43,0.53,0.04,0.0,0.42,5.58,2.34,0.0,0.06,2.16,5.193757104,21145736077,4.07,49511989559,2.34,5195.69,1.0,21152700350,4.071,4,9810163150,124222393,5195.71,1.0,287.0,4960261484,39711,0.00%,0,5079428234,3260,3260,0,359321,38028,10.583,21091553229,206826,0.00%,22445,903,4.02%,1350927,20958280457,23865,0.00%,45952,24970,54.34%,0,0,16.28,0.6512000000000001,8.628400000000001,0.0,6.8376
2,2023-08-08,nbody_50000000_original,16.20.2,nbody_6_original.js 50000000,1.0,0.43,0.53,0.03,0.0,0.43,5.53,2.35,0.0,0.04,2.16,5.170931259,21064934423,4.072,49654413714,2.36,5172.76,1.0,21071599810,4.074,4,9771289151,123699843,5172.79,1.0,231.0,5001606598,34067,0.00%,0,5065298532,3259,3258,1,2779396,997404,35.886,20827275501,708771,0.00%,39091,1016,2.60%,652182,20958109112,638,0.00%,7263,3820,52.60%,0,0,16.288,0.48863999999999996,8.63264,0.0,7.00384
3,2023-08-08,nbody_50000000_original,16.20.2,nbody_6_original.js 50000000,1.0,0.43,0.53,0.03,0.0,0.43,5.58,2.33,0.0,0.06,2.15,5.167720189,21045023091,4.071,49526840451,2.35,5169.79,1.0,21048441190,4.071,4,9759968090,123550847,5169.83,1.0,220.0,4984913090,28335,0.00%,0,5090779043,3259,3259,0,2625544,1014259,38.63,20863919377,755726,0.00%,18890,2212,11.71%,609537,20916296972,118,0.00%,4685,6827,145.72%,0,0,16.284,0.48851999999999995,8.63052,0.0,7.00212
4,2023-08-08,nbody_50000000_original,16.20.2,nbody_6_original.js 50000000,1.0,0.42,0.53,0.04,0.0,0.42,5.63,2.35,0.0,0.06,2.16,5.110385336,20823551886,4.073,49549404509,2.38,5112.18,1.0,20819975915,4.073,2,9648596957,122154450,5112.2,1.0,208.0,4982500847,25431,0.00%,0,5086734296,3256,3256,0,238317,56792,23.83,20957044009,211172,0.00%,18665,3465,18.56%,550030,20950806751,147,0.00%,1712,3550,207.36%,0,0,16.292,0.65168,8.634760000000002,0.0,6.84264
5,2023-08-08,nbody_50000000_original,16.20.2,nbody_6_original.js 50000000,1.0,0.42,0.54,0.04,0.0,0.43,5.62,2.34,0.0,0.05,2.16,5.147379277,20904761623,4.06,49331953735,2.35,5149.07,1.0,20917024661,4.062,4,9700776947,122839410,5149.1,1.0,194.0,4963770524,756734,0.02%,0,5106356533,3261,3260,1,241673,33377,13.811,20984821996,218721,0.00%,27321,1992,7.29%,556896,20930105107,101,0.00%,2729,5105,187.06%,0,0,16.24,0.6496,8.7696,0.0,6.983199999999999
6,2023-08-08,nbody_50000000_original,16.20.2,nbody_6_original.js 50000000,1.0,0.42,0.53,0.03,0.0,0.43,5.58,2.35,0.0,0.07,2.16,5.121159702,20869669606,4.074,49574878027,2.38,5123.06,1.0,20866480520,4.073,3,9679326637,122513063,5123.08,1.0,182.0,4988296004,29496,0.00%,0,5091015435,3265,3263,2,250999,37609,14.984,20941433862,208383,0.00%,16776,2699,16.09%,507422,20967364031,46,0.00%,3456,4946,143.11%,0,0,16.296,0.48888,8.63688,0.0,7.00728
7,2023-08-08,nbody_50000000_original,16.20.2,nbody_6_original.js 50000000,1.0,0.44,0.52,0.04,0.0,0.43,5.49,2.29,0.01,0.06,2.16,5.282536067,21540233605,4.076,49655938947,2.31,5284.43,1.0,21543918983,4.077,6,9988377939,126430162,5284.44,1.0,171.0,5016409266,64200,0.00%,0,5088117860,3254,3254,0,2377976,510847,21.482,21021685058,198118,0.00%,17028,1225,7.19%,576500,20902559869,243,0.00%,2844,5804,204.08%,0,0,16.304,0.65216,8.47808,0.0,7.010719999999999
8,2023-08-08,nbody_50000000_original,16.20.2,nbody_6_original.js 50000000,1.0,0.42,0.53,0.04,0.0,0.42,5.63,2.35,0.0,0.07,2.16,5.12434412,20881662406,4.073,49328100434,2.36,5126.36,1.0,20878296573,4.073,4,9681239334,122548117,5126.39,1.0,172.0,4989088919,29144,0.00%,0,5090959664,3258,3258,0,316655,45794,14.462,20938900366,212482,0.00%,25329,1436,5.67%,589726,21035249852,23,0.00%,2311,4270,184.77%,0,0,16.292,0.65168,8.634760000000002,0.0,6.84264
9,2023-08-08,nbody_50000000_original,16.20.2,nbody_6_original.js 50000000,1.0,0.43,0.53,0.03,0.0,0.44,5.54,2.32,0.0,0.06,2.16,5.177002898,21099310445,4.074,49630993302,2.35,5178.66,1.0,21098606308,4.074,6,9783932421,123843764,5178.69,1.0,165.0,4988333659,35078,0.00%,0,5096744544,3257,3256,1,421148,42028,9.979,20901737725,731498,0.00%,193897,67049,34.58%,697995,20973772456,70,0.00%,2610,3865,148.08%,0,0,16.296,0.48888,8.63688,0.0,7.17024
10,2023-08-08,nbody_50000000_original,16.20.2,nbody_6_original.js 50000000,1.0,0.42,0.54,0.03,0.0,0.42,5.61,2.36,0.0,0.06,2.16,5.10381185,20779549650,4.07,49517667910,2.38,5105.81,1.0,20788378809,4.072,1,9642543455,122074742,5105.84,1.0,193.0,4988659226,31517,0.00%,0,5087540505,3257,3257,0,249897,22436,8.978,20967448132,200659,0.00%,16471,1049,6.37%,533263,20981271174,15,0.00%,2161,4938,228.51%,0,0,16.28,0.4884,8.791200000000002,0.0,6.8376
1,2022-06-01,nbody_50000000_original,17.9.1,nbody_6_original.js 50000000,1.0,0.42,0.53,0.03,0.0,0.43,5.63,2.35,0.0,0.07,2.16,5.11777506,20874281873,4.077,49611366645,2.38,5120.48,1.001,20865601015,4.075,4,9672011953,122441032,5120.51,1.001,252.0,4984595964,34864,0.00%,0,5085042203,3407,3407,0,521776,47819,9.165,20907427637,241062,0.00%,33875,491,1.45%,591061,20971024024,608,0.00%,4062,4203,103.47%,0,0,16.308,0.48923999999999995,8.64324,0.0,7.01244
2,2022-06-01,nbody_50000000_original,17.9.1,nbody_6_original.js 50000000,1.0,0.43,0.53,0.04,0.0,0.42,5.63,2.36,0.01,0.02,2.16,5.157643266,21016384607,4.073,49455939234,2.35,5160.06,1.0,21004867832,4.071,4,9735002947,123240387,5160.1,1.0,238.0,4997684773,196403,0.00%,0,5074552243,3412,3412,0,440741,46139,10.469,21133181937,230221,0.00%,33429,3457,10.34%,552862,20970470698,78,0.00%,3473,4235,121.94%,0,0,16.292,0.65168,8.634760000000002,0.0,6.84264
3,2022-06-01,nbody_50000000_original,17.9.1,nbody_6_original.js 50000000,1.0,0.42,0.54,0.04,0.0,0.42,5.65,2.36,0.0,0.06,2.16,5.108166988,20826805161,4.075,49640909715,2.38,5110.68,1.0,20813274191,4.072,2,9643167142,122074514,5110.71,1.0,240.0,4986817448,29799,0.00%,0,5090619460,3408,3408,0,361548,53596,14.824,20946690403,212173,0.00%,20813,2568,12.34%,503138,20947529604,256,0.00%,3113,4125,132.51%,0,0,16.3,0.652,8.802000000000001,0.0,6.846
4,2022-06-01,nbody_50000000_original,17.9.1,nbody_6_original.js 50000000,1.0,0.43,0.53,0.04,0.0,0.43,5.56,2.33,0.0,0.06,2.16,5.177139778,21096742101,4.073,49606911259,2.35,5179.72,1.0,21095161100,4.073,4,9775973328,123721274,5179.75,1.001,204.0,4994372248,27334,0.00%,0,5098469615,3420,3418,2,171451,36585,21.338,20941493507,827741,0.00%,185951,73943,39.76%,583528,20887341584,567,0.00%,5277,5853,110.92%,0,0,16.292,0.65168,8.634760000000002,0.0,7.005560000000001
5,2022-06-01,nbody_50000000_original,17.9.1,nbody_6_original.js 50000000,1.0,0.42,0.53,0.04,0.0,0.42,5.62,2.35,0.0,0.07,2.16,5.113904655,20846878389,4.075,49671953291,2.38,5116.04,1.0,20846638157,4.075,2,9662689495,122317652,5116.06,1.0,217.0,4987362621,44500,0.00%,0,5080289168,3412,3412,0,1017068,188548,18.538,20919976410,317387,0.00%,63830,2555,4.00%,868460,20969905927,187,0.00%,4698,10379,220.92%,0,0,16.3,0.652,8.639000000000001,0.0,6.846
6,2022-06-01,nbody_50000000_original,17.9.1,nbody_6_original.js 50000000,1.0,0.42,0.53,0.04,0.0,0.43,5.62,2.34,0.02,0.07,2.16,5.133683399,20928694350,4.074,49542955369,2.37,5136.53,1.001,20929449018,4.075,4,9702555845,122825590,5136.55,1.001,182.0,5002115078,42243,0.00%,0,5110244314,3409,3409,0,275088,35714,12.983,21045133450,193127,0.00%,22542,1853,8.22%,550542,20901465244,617,0.00%,4466,5171,115.79%,0,0,16.296,0.65184,8.63688,0.0,7.00728
7,2022-06-01,nbody_50000000_original,17.9.1,nbody_6_original.js 50000000,1.0,0.43,0.53,0.04,0.0,0.43,5.56,2.33,0.0,0.05,2.16,5.173754411,21071000094,4.07,49664365612,2.36,5177.26,1.001,21083651327,4.072,5,9771831053,123718895,5177.28,1.001,167.0,4990054476,28968,0.00%,0,5087037813,3412,3412,0,195780,835699,426.856,20916969973,622530,0.00%,142121,3333,2.35%,471487,20974085992,78,0.00%,2924,4816,164.71%,0,0,16.28,0.6512000000000001,8.628400000000001,0.0,7.0004
8,2022-06-01,nbody_50000000_original,17.9.1,nbody_6_original.js 50000000,1.0,0.42,0.53,0.04,0.0,0.42,5.63,2.35,0.01,0.06,2.16,5.129001837,20897096117,4.072,49391742528,2.36,5131.7,1.001,20907072751,4.074,4,9693918851,122704502,5131.73,1.001,170.0,4980082816,35426,0.00%,0,5086814108,3412,3412,0,253118,33277,13.147,21049166981,227296,0.00%,22719,3626,15.96%,509256,21029479572,132,0.00%,4704,5173,109.97%,0,0,16.288,0.65152,8.63264,0.0,6.84096
9,2022-06-01,nbody_50000000_original,17.9.1,nbody_6_original.js 50000000,1.0,0.43,0.52,0.04,0.0,0.43,5.61,2.34,0.0,0.06,2.16,5.184852451,21100792551,4.068,49846656927,2.36,5187.51,1.001,21121753873,4.072,4,9797228833,124039924,5187.56,1.001,191.0,5022368743,31316,0.00%,0,5086075924,3410,3409,1,366875,56621,15.433,20942752146,217817,0.00%,168063,69565,41.39%,1711775,20942322440,5774,0.00%,2907,6636,228.28%,0,0,16.272,0.6508799999999999,8.46144,0.0,6.99696
10,2022-06-01,nbody_50000000_original,17.9.1,nbody_6_original.js 50000000,1.0,0.42,0.53,0.04,0.0,0.42,5.62,2.35,0.0,0.06,2.16,5.109098423,20412313706,3.993,48655685667,2.35,5111.68,1.001,20450270328,4.001,5,9488001798,120218783,5111.71,1.001,188.0,4910280577,26104,0.00%,0,5026067793,3411,3411,0,199654,48789,24.437,20747600422,197166,0.00%,15607,1782,11.42%,449828,20825448726,23,0.00%,3421,5400,157.85%,0,0,15.972,0.63888,8.465160000000001,0.0,6.70824
1,2023-08-08,nbody_50000000_original,18.17.1,nbody_6_original.js 50000000,1.0,0.39,0.58,0.05,0.0,0.37,5.55,2.55,0.0,0.07,2.16,5.119792168,20847299419,4.07,53503185046,2.56,5122.26,1.0,20858702979,4.072,6,9674600770,122453179,5122.29,1.0,257.0,4986673995,28449,0.00%,0,4836227115,4009,4009,0,216791,34032,15.698,20772977083,171026,0.00%,11746,1505,12.81%,486597,20785639745,7,0.00%,1848,4851,262.50%,0,0,16.28,0.8140000000000001,9.4424,0.0,6.0236
2,2023-08-08,nbody_50000000_original,18.17.1,nbody_6_original.js 50000000,1.0,0.39,0.58,0.06,0.0,0.37,5.55,2.54,0.0,0.06,2.16,5.135941405,20948056163,4.076,53645277506,2.56,5138.76,1.001,20940943842,4.075,5,9703316329,122826302,5138.78,1.001,234.0,4979864569,157349,0.00%,8,4831411360,4006,4006,0,369606,36980,10.005,20788733432,215693,0.00%,19601,1408,7.18%,578732,20757699485,179,0.00%,3122,4506,144.33%,0,0,16.304,0.9782399999999999,9.456319999999998,0.0,6.03248
3,2023-08-08,nbody_50000000_original,18.17.1,nbody_6_original.js 50000000,1.0,0.39,0.58,0.05,0.0,0.37,5.54,2.54,0.0,0.07,2.16,5.116917717,20861160416,4.075,53609054135,2.57,5119.46,1.0,20853462402,4.073,3,9670565968,122436510,5119.48,1.001,241.0,4986785123,31077,0.00%,0,4836255944,4011,4010,1,365970,39753,10.862,20765795506,194563,0.00%,17236,982,5.70%,530978,20767023003,23,0.00%,4506,4209,93.41%,0,0,16.3,0.8150000000000001,9.454,0.0,6.031000000000001
4,2023-08-08,nbody_50000000_original,18.17.1,nbody_6_original.js 50000000,1.0,0.39,0.58,0.05,0.0,0.37,5.56,2.54,0.0,0.07,2.16,5.124047081,20892763425,4.075,53544607849,2.56,5126.65,1.001,20898182142,4.076,4,9688612877,122656878,5126.68,1.001,198.0,4991644706,27485,0.00%,0,4842211780,4008,4008,0,311893,56545,18.13,20742671635,210294,0.00%,16769,2170,12.94%,492287,20738357778,101,0.00%,4957,5511,111.18%,0,0,16.3,0.8150000000000001,9.454,0.0,6.031000000000001
5,2023-08-08,nbody_50000000_original,18.17.1,nbody_6_original.js 50000000,1.0,0.39,0.58,0.05,0.0,0.36,5.57,2.55,0.0,0.07,2.16,5.11816569,20833440407,4.068,53567586807,2.57,5120.78,1.001,20839408709,4.07,5,9666072639,122351278,5120.81,1.001,188.0,4988383434,25497,0.00%,0,4839665416,4003,4003,0,208326,41056,19.708,20753884145,201334,0.00%,11673,1341,11.49%,483916,20732150444,171,0.00%,5193,4873,93.84%,0,0,16.272,0.8136,9.437759999999999,0.0,5.857919999999999
6,2023-08-08,nbody_50000000_original,18.17.1,nbody_6_original.js 50000000,1.0,0.41,0.56,0.01,0.0,0.42,5.36,2.45,0.0,0.05,2.16,5.319351732,21421852737,4.024,53004788277,2.47,5323.33,1.001,21460019529,4.031,6,9955809272,126095244,5323.36,1.001,180.0,4955785618,31952,0.00%,0,4787943423,4003,4003,0,421109,66077,15.691,20632157825,219376,0.00%,25121,3102,12.35%,547724,20728073834,30897,0.00%,46722,44468,95.18%,0,0,16.096,0.16096,9.013760000000001,0.0,6.76032
7,2023-08-08,nbody_50000000_original,18.17.1,nbody_6_original.js 50000000,1.0,0.39,0.58,0.05,0.0,0.37,5.57,2.55,0.0,0.06,2.16,5.141587679,20898571882,4.062,53506059577,2.56,5145.18,1.001,20917464518,4.065,7,9705313499,122885159,5145.2,1.001,168.0,5001842380,790698,0.02%,8,4849363741,4010,4008,2,341740,40251,11.778,20786913431,215851,0.00%,29526,5201,17.61%,589943,20671611244,1841,0.00%,3313,4528,136.67%,0,0,16.248,0.8124000000000001,9.42384,0.0,6.011760000000001
8,2023-08-08,nbody_50000000_original,18.17.1,nbody_6_original.js 50000000,0.99,0.39,0.58,0.05,0.0,0.37,5.57,2.55,0.0,0.06,2.13,5.217482646,20886650152,4.002,53635431185,2.57,5219.28,1.0,20898002238,4.004,6,9779010854,123803651,5219.32,1.0,194.0,4984315874,61654,0.00%,0,4840092990,4013,4013,0,771059,64914,8.419,20775577598,318012,0.00%,45781,4314,9.42%,809883,20750513963,892,0.00%,18537,8605,46.42%,0,0,16.008,0.8004,9.28464,0.0,5.92296
9,2023-08-08,nbody_50000000_original,18.17.1,nbody_6_original.js 50000000,1.0,0.39,0.58,0.04,0.0,0.37,5.51,2.52,0.0,0.05,2.16,5.168488097,20914643754,4.043,53223352085,2.56,5172.6,1.001,20948954973,4.05,5,9716324573,123101679,5172.61,1.001,190.0,4973906563,27178,0.00%,0,4841704611,4005,4003,2,2711093,1125646,41.52,20745196712,905122,0.00%,13631,2940,21.57%,492424,20349707609,77,0.00%,4033,5238,129.88%,0,0,16.172,0.64688,9.37976,0.0,5.98364
10,2023-08-08,nbody_50000000_original,18.17.1,nbody_6_original.js 50000000,1.0,0.39,0.58,0.05,0.0,0.36,5.53,2.53,0.0,0.06,2.16,5.133006827,20921920760,4.074,53429791259,2.55,5135.71,1.001,20933405171,4.076,6,9704569335,122859676,5135.73,1.001,166.0,4987072382,216679,0.00%,0,4828494995,4004,4004,0,465827,33362,7.162,20749967618,211949,0.00%,25854,891,3.45%,589573,20776217561,218,0.00%,2064,6287,304.60%,0,0,16.296,0.8148,9.45168,0.0,5.86656
1,2023-04-10,nbody_50000000_original,19.9.0,nbody_6_original.js 50000000,1.0,0.39,0.58,0.05,0.0,0.36,5.57,2.56,0.01,0.01,2.16,5.143084759,20950867776,4.069,53492690559,2.55,5148.29,1.001,20937410842,4.067,4,9704702162,122856531,5148.32,1.001,236.0,4972483573,274062,0.01%,39,4811512241,3799,3799,0,448052,59767,13.339,20602954108,211010,0.00%,25942,1418,5.47%,506932,20801566406,172,0.00%,2922,6480,221.77%,0,0,16.276,0.8138000000000001,9.44008,0.0,5.85936
2,2023-04-10,nbody_50000000_original,19.9.0,nbody_6_original.js 50000000,1.0,0.39,0.58,0.05,0.0,0.37,5.55,2.54,0.0,0.02,2.16,5.166647362,21062791167,4.073,53587994805,2.54,5171.4,1.001,21050776886,4.071,9,9755490537,123485035,5171.43,1.001,211.0,4970924122,42960,0.00%,0,4823541772,3804,3804,0,4197067,1206705,28.751,20661802307,770223,0.00%,35967,5046,14.03%,742669,20746153354,582,0.00%,4833,8951,185.21%,0,0,16.292,0.8146000000000001,9.44936,0.0,6.028040000000001
3,2023-04-10,nbody_50000000_original,19.9.0,nbody_6_original.js 50000000,1.0,0.39,0.58,0.05,0.0,0.37,5.57,2.56,0.0,0.02,2.16,5.128512306,20887422637,4.068,53533323534,2.56,5133.98,1.001,20885913937,4.068,2,9686060172,122633361,5133.99,1.001,201.0,4986049825,33401,0.00%,0,4829149136,3799,3799,0,400426,51622,12.892,20654084705,216948,0.00%,22567,2148,9.52%,551347,20778488980,101,0.00%,2250,5915,262.89%,0,0,16.272,0.8136,9.437759999999999,0.0,6.020639999999999
4,2023-04-10,nbody_50000000_original,19.9.0,nbody_6_original.js 50000000,1.0,0.4,0.57,0.05,0.0,0.38,5.55,2.53,0.0,0.01,2.16,5.191378558,21169108956,4.074,53664794467,2.53,5196.7,1.001,21161348927,4.072,5,9803903218,124098946,5196.73,1.001,169.0,4982631841,34800,0.00%,0,4822108931,3801,3800,1,373186,35414,9.49,20710205424,198936,0.00%,21486,21108,98.24%,2431878,20690831262,26137,0.00%,59819,9213,15.40%,0,0,16.296,0.8148,9.28872,0.0,6.19248
5,2023-04-10,nbody_50000000_original,19.9.0,nbody_6_original.js 50000000,1.0,0.39,0.58,0.05,0.0,0.36,5.57,2.56,0.01,0.01,2.16,5.13649555,20935496389,4.072,53412344977,2.55,5141.61,1.001,20928416526,4.07,6,9700957118,122829854,5141.63,1.001,176.0,4961102463,275937,0.01%,40,4819900149,3803,3803,0,355255,29055,8.179,20608480652,210367,0.00%,20827,1330,6.39%,529594,20793110476,109,0.00%,2472,4953,200.36%,0,0,16.288,0.8144,9.44704,0.0,5.86368
6,2023-04-10,nbody_50000000_original,19.9.0,nbody_6_original.js 50000000,0.99,0.39,0.58,0.05,0.0,0.37,5.57,2.57,0.0,0.02,2.14,5.193865089,20790259108,3.998,53529028982,2.57,5199.7,1.001,20801129664,4.0,7,9740182681,123254032,5199.72,1.001,171.0,4980465280,47662,0.00%,0,4835867435,3800,3800,0,596044,49578,8.318,20746767329,266379,0.00%,30740,1529,4.97%,2500861,20703339562,29819,0.00%,83642,7564,9.04%,0,0,15.992,0.7996000000000001,9.27536,0.0,5.91704
7,2023-04-10,nbody_50000000_original,19.9.0,nbody_6_original.js 50000000,0.99,0.39,0.58,0.05,0.0,0.37,5.57,2.56,0.0,0.02,2.13,5.231342425,20877685547,3.987,53700948522,2.57,5236.34,1.001,20864193342,3.984,6,9791236822,124022072,5236.37,1.001,199.0,4985395382,51911,0.00%,0,4835422105,3803,3803,0,565581,55109,9.744,20766986836,273578,0.00%,43861,4179,9.53%,678204,20716459884,163,0.00%,17605,8149,46.29%,0,0,15.948,0.7974000000000001,9.249839999999999,0.0,5.90076
8,2023-04-10,nbody_50000000_original,19.9.0,nbody_6_original.js 50000000,1.0,0.4,0.57,0.05,0.0,0.37,5.45,2.53,0.0,0.02,2.16,5.17666251,21098561072,4.071,53638619666,2.54,5182.15,1.001,21098418151,4.071,3,9784657577,123878970,5182.18,1.001,194.0,4982901687,29195,0.00%,0,4829704412,3797,3797,0,272808,33861,12.412,20684749567,1020531,0.00%,263924,88191,33.42%,504650,20749202648,78,0.00%,2910,4748,163.16%,0,0,16.284,0.8142,9.28188,0.0,6.025079999999999
9,2023-04-10,nbody_50000000_original,19.9.0,nbody_6_original.js 50000000,1.0,0.39,0.58,0.05,0.0,0.37,5.57,2.57,0.0,0.02,2.16,5.134485157,20926010409,4.071,53493938943,2.56,5139.87,1.001,20913251086,4.069,5,9693201181,122697549,5139.9,1.001,164.0,4964361371,231233,0.00%,0,4841671974,3794,3794,0,290272,36523,12.582,20735008509,208620,0.00%,30986,1760,5.68%,527853,20647862278,86,0.00%,3997,5366,134.25%,0,0,16.284,0.8142,9.444719999999998,0.0,6.025079999999999
10,2023-04-10,nbody_50000000_original,19.9.0,nbody_6_original.js 50000000,0.99,0.39,0.58,0.05,0.0,0.37,5.57,2.55,0.0,0.04,2.11,5.261748738,20839098497,3.956,53484682786,2.57,5267.64,1.001,20847454498,3.958,9,9883050624,125134077,5267.67,1.001,190.0,4979756585,282624,0.01%,40,4840606641,3806,3806,0,624633,79421,12.715,20793834424,283247,0.00%,32090,4139,12.90%,667856,20772090902,406,0.00%,16182,6761,41.78%,0,0,15.824,0.7912,9.177919999999999,0.0,5.85488
1,2023-08-09,nbody_50000000_original,20.5.1,nbody_6_original.js 50000000,1.0,0.39,0.59,0.05,0.0,0.36,5.5,2.59,0.0,0.0,2.16,5.048612712,20543473356,4.064,53200409300,2.59,5054.53,1.001,20546430031,4.065,8,9526399613,120605761,5054.56,1.001,392.0,4777591213,46728,0.00%,0,4631887511,2792,2792,0,761419,1171269,153.827,20068861706,930985,0.00%,252690,2601,1.03%,706874,20097660863,197,0.00%,6291,9555,151.88%,0,0,16.256,0.8128000000000001,9.59104,0.0,5.85216
2,2023-08-09,nbody_50000000_original,20.5.1,nbody_6_original.js 50000000,1.0,0.39,0.58,0.05,0.0,0.36,5.49,2.59,0.0,0.0,2.16,5.053304818,20602523574,4.071,53102506272,2.58,5060.43,1.001,20591672210,4.069,7,9544236262,120839444,5060.46,1.001,330.0,4767667971,32655,0.00%,0,4632413370,2798,2797,1,359577,44579,12.398,20094937091,1350492,0.01%,410628,198457,48.33%,610300,20171614743,197,0.00%,2684,4499,167.62%,0,0,16.284,0.8142,9.444719999999998,0.0,5.862239999999999
3,2023-08-09,nbody_50000000_original,20.5.1,nbody_6_original.js 50000000,1.0,0.4,0.57,0.05,0.0,0.38,5.4,2.53,0.0,0.0,2.16,5.153578485,21016999841,4.073,53168252413,2.53,5159.77,1.001,21001848754,4.07,7,9737362234,123278802,5159.8,1.001,273.0,4774896414,211917,0.00%,30,4624499028,2791,2791,0,710501,89884,12.651,20126420081,251473,0.00%,38171,973,2.55%,593337,20077223768,306,0.00%,4341,5644,130.02%,0,0,16.292,0.8146000000000001,9.28644,0.0,6.1909600000000005
4,2023-08-09,nbody_50000000_original,20.5.1,nbody_6_original.js 50000000,1.0,0.4,0.58,0.05,0.0,0.37,5.37,2.55,0.0,0.02,2.16,5.124192448,20903129769,4.074,53077587782,2.54,5130.76,1.001,20902755147,4.074,7,9689672830,122643064,5130.79,1.001,290.0,4774531210,27633,0.00%,0,4633156628,2792,2792,0,225436,28364,12.582,20110386852,186703,0.00%,17071,1507,8.83%,485232,20116513733,296,0.00%,5302,4357,82.18%,0,0,16.296,0.8148,9.45168,0.0,6.02952
5,2023-08-09,nbody_50000000_original,20.5.1,nbody_6_original.js 50000000,1.0,0.4,0.57,0.05,0.0,0.38,5.34,2.51,0.0,0.0,2.16,5.204817903,21201666325,4.069,53167842746,2.51,5210.64,1.001,21202667076,4.069,9,9834341525,124492618,5210.67,1.001,227.0,4777242000,37786,0.00%,0,4624754019,2792,2792,0,628287,117249,18.662,20116275904,262124,0.00%,27678,1563,5.65%,597788,20113885506,69,0.00%,78112,50547,64.71%,0,0,16.276,0.8138000000000001,9.27732,0.0,6.18488
6,2023-08-09,nbody_50000000_original,20.5.1,nbody_6_original.js 50000000,0.99,0.39,0.58,0.05,0.0,0.36,5.49,2.58,0.0,0.0,2.15,5.081522365,20603516026,4.05,53264992212,2.59,5087.84,1.001,20596447337,4.048,13,9550899599,120938506,5087.87,1.001,208.0,4783316870,48191,0.00%,0,4628941332,2800,2797,3,660828,76352,11.554,20108975462,253708,0.00%,37860,2198,5.81%,650566,20104166935,85,0.00%,84512,47631,56.36%,0,0,16.2,0.81,9.395999999999999,0.0,5.832
7,2023-08-09,nbody_50000000_original,20.5.1,nbody_6_original.js 50000000,1.0,0.39,0.59,0.05,0.0,0.36,5.53,2.59,0.0,0.0,2.16,5.042091815,20535131742,4.067,53006966277,2.58,5049.19,1.001,20510818738,4.062,4,9512093029,120418697,5049.22,1.001,261.0,4763306630,31014,0.00%,0,4625137263,2791,2791,0,3414812,1153967,33.793,20072849670,471411,0.00%,10354,795,7.68%,458018,20125537069,70,0.00%,3031,4976,164.17%,0,0,16.268,0.8134000000000001,9.59812,0.0,5.85648
