test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete,TotalSlots,FetchBubbles,SlotsRetired,SlotsIssued+RecoveryBubbles,SlotsBackend
7,2023-08-22,nbody_50000000_v4_original,17.0.8.1,nbody.java 50000000,0.99,0.48,0.56,0.02,0.0,0.42,5.26,2.05,0.01,0.21,2.11,3.923187424,15528950527,3.945,31934526407,2.06,3935.97,1.003,15650676363,3.976,13,7337122694,92743349,3936.13,1.003,656.0,1575565471,844261,0.05%,0,4089405310,5043,5034,8,1522978,541453,35.552,9264830496,146664,0.00%,30397,5199,17.10%,474306,9057664886,23,0.00%,8321,4428,53.21%,0,0,62115802108,1242316042.16,34784849180.48,0.0,26088636885.36
8,2023-08-22,nbody_50000000_v4_original,17.0.8.1,nbody.java 50000000,0.99,0.48,0.56,0.02,0.0,0.42,5.25,2.02,0.01,0.26,2.13,3.920977599,15684829865,3.989,32475244515,2.08,3932.15,1.003,15749945095,4.005,11,7349306523,92885380,3932.29,1.003,650.0,1568637743,265233,0.02%,0,4080654127,5066,5054,11,1742554,522857,30.005,9234257477,166876,0.00%,21753,3096,14.23%,447335,9053304726,587,0.00%,7858,3430,43.65%,0,0,62739319460,1254786389.2,35134018897.600006,0.0,26350514173.2
9,2023-08-22,nbody_50000000_v4_original,17.0.8.1,nbody.java 50000000,1.0,0.48,0.56,0.02,0.0,0.41,5.25,2.07,0.0,0.09,2.11,3.950937325,15559307100,3.926,31838030154,2.05,3963.53,1.003,15676445279,3.955,15,7404479098,93762761,3963.72,1.003,622.0,1597383285,2586021,0.16%,0,4061858745,5066,5057,8,818310,75376,9.211,9180567427,264475,0.00%,132435,37910,28.63%,1245374,9288092971,23,0.00%,3228,13383,414.59%,0,0,62237228400,1244744568.0,34852847904.0,0.0,25517263644.0
10,2023-08-22,nbody_50000000_v4_original,17.0.8.1,nbody.java 50000000,1.0,0.48,0.56,0.03,0.0,0.42,5.26,2.03,0.03,0.17,2.11,3.929188902,15544727355,3.944,31689387772,2.04,3941.32,1.003,15707245204,3.985,10,7395656459,93320824,3941.49,1.003,617.0,1588032790,1101856,0.07%,0,4108483660,5067,5058,8,1810133,469029,25.911,9286219740,546996,0.01%,39384,3642,9.25%,694858,9084375151,100,0.00%,7416,8802,118.69%,0,0,62178909420,1865367282.6,34820189275.200005,0.0,26115141956.399998
1,2022-07-19,nbody_50000000_v4_original,18.0.2-ea,nbody.java 50000000,0.99,0.48,0.56,0.02,0.0,0.42,5.26,2.06,0.01,0.17,2.07,3.94339904,15376053494,3.898,31725652669,2.05,3944.6,1.0,15645832344,3.966,13,7407171803,93638271,3944.8,1.0,861.0,1631312145,945888,0.06%,0,4057838078,3216,3206,8,1383031,447990,32.392,9336983894,135825,0.00%,17511,4017,22.94%,450837,9136593425,61,0.00%,6566,4526,68.93%,0,0,61504213976,1230084279.52,34442359826.560005,0.0,25831769869.92
2,2022-07-19,nbody_50000000_v4_original,18.0.2-ea,nbody.java 50000000,0.99,0.48,0.56,0.02,0.0,0.42,5.25,2.06,0.01,0.17,2.09,3.943885629,15477129803,3.925,31894843502,2.06,3943.33,1.0,15672761194,3.974,11,7372792680,93059173,3943.53,1.0,816.0,1626747459,1093772,0.07%,0,4056825450,3213,3203,8,1396504,502914,36.012,9327027756,147935,0.00%,15956,1101,6.90%,414276,9098517426,30,0.00%,11055,5614,50.78%,0,0,61908519212,1238170384.24,34668770758.72,0.0,26001578069.04
3,2022-07-19,nbody_50000000_v4_original,18.0.2-ea,nbody.java 50000000,0.99,0.48,0.56,0.02,0.0,0.42,5.25,2.04,0.01,0.16,2.09,3.950505878,15521873796,3.927,32009282239,2.07,3952.14,1.0,15650839715,3.96,16,7391809096,93320714,3952.36,1.0,757.0,1624815539,1057669,0.07%,0,4031345757,3191,3181,8,1475737,571503,38.727,9327390935,177511,0.00%,23306,4318,18.53%,463086,9125891709,131,0.00%,10408,7744,74.40%,0,0,62087495184,1241749903.68,34768997303.04,0.0,26076747977.28
4,2022-07-19,nbody_50000000_v4_original,18.0.2-ea,nbody.java 50000000,1.0,0.49,0.56,0.03,0.0,0.42,5.26,2.07,0.02,0.1,2.07,3.958756682,15257967999,3.851,31197420146,2.02,3962.37,1.001,15456744453,3.901,13,7419476227,93967281,3962.6,1.001,747.0,1632210016,2839641,0.17%,0,4101619832,3216,3203,11,656058,100771,15.36,9422463188,533359,0.01%,124726,36976,29.65%,766111,9120517366,610,0.00%,9122,10224,112.08%,0,0,61031871996,1830956159.8799999,34177848317.760002,0.0,25633386238.32
5,2022-07-19,nbody_50000000_v4_original,18.0.2-ea,nbody.java 50000000,0.99,0.48,0.56,0.02,0.0,0.42,5.24,2.03,0.01,0.22,2.12,3.937224203,15268685418,3.879,31709151576,2.06,3936.27,1.0,15403806057,3.913,16,7214673898,91211440,3936.46,1.0,719.0,1591121392,296006,0.02%,0,3981760997,3210,3201,8,1200786,43680,3.638,8939034128,130910,0.00%,16245,3240,19.94%,368190,9041607850,53,0.00%,6682,5840,87.40%,0,0,61074741672,1221494833.44,34201855336.320004,0.0,25651391502.239998
6,2022-07-19,nbody_50000000_v4_original,18.0.2-ea,nbody.java 50000000,1.0,0.48,0.56,0.03,0.01,0.41,5.25,2.07,0.01,0.02,2.14,3.933724788,15768703052,4.014,32609281268,2.08,3928.72,0.999,15844640044,4.033,12,7378104467,93451514,3928.87,0.999,693.0,1617923798,213936,0.01%,0,4044475763,3216,3207,8,591151,55787,9.437,9052198831,192378,0.00%,32169,1326,4.12%,501531,9101180633,162,0.00%,11409,5055,44.31%,0,0,63074812208,1892244366.24,35321894836.48,630748122.08,25860673005.28
7,2022-07-19,nbody_50000000_v4_original,18.0.2-ea,nbody.java 50000000,1.0,0.49,0.55,0.02,0.0,0.41,5.23,2.02,0.01,0.2,2.13,3.944103108,15738441315,3.994,32594611949,2.1,3940.27,0.999,15833039735,4.018,11,7379710501,93508374,3940.48,0.999,673.0,1616786225,252181,0.02%,0,4054034802,3193,3183,8,1666073,513054,30.794,9355774770,173092,0.00%,30507,2644,8.67%,598348,9163498132,123,0.00%,6400,7455,116.48%,0,0,62953765260,1259075305.2,34624570893.0,0.0,25811043756.6
8,2022-07-19,nbody_50000000_v4_original,18.0.2-ea,nbody.java 50000000,0.99,0.48,0.56,0.02,0.0,0.42,5.25,2.07,0.0,0.07,2.09,3.955879814,15354726962,3.884,31218420273,2.02,3953.1,0.999,15475803838,3.915,15,7391401530,93598558,3953.32,0.999,637.0,1632402847,2920766,0.18%,0,4060864299,3207,3194,11,541827,131797,24.325,9320614172,480702,0.01%,119165,39846,33.44%,493177,9133561053,1035,0.00%,8166,7462,91.38%,0,0,61418907848,1228378156.96,34394588394.880005,0.0,25795941296.16
9,2022-07-19,nbody_50000000_v4_original,18.0.2-ea,nbody.java 50000000,1.0,0.48,0.56,0.02,0.0,0.42,5.26,2.06,0.01,0.14,2.05,3.948559549,15236866596,3.849,31531537575,2.04,3958.66,1.003,15425287457,3.896,14,7421455974,93777200,3958.91,1.003,611.0,1619261623,1067635,0.07%,0,4008975769,3207,3198,8,1409641,581965,41.285,9270240980,161600,0.00%,23718,1557,6.56%,394462,9167051209,77,0.00%,6295,5255,83.48%,0,0,60947466384,1218949327.68,34130581175.040005,0.0,25597935881.28
10,2022-07-19,nbody_50000000_v4_original,18.0.2-ea,nbody.java 50000000,0.99,0.48,0.56,0.02,0.0,0.42,5.25,2.05,0.01,0.18,2.08,3.95306983,15475892966,3.912,31996002527,2.07,3955.55,1.001,15657992656,3.958,10,7372807697,93108475,3955.75,1.001,631.0,1620058399,1002434,0.06%,0,4060191991,3199,3189,8,1382276,465273,33.66,9292458489,453072,0.00%,13371,2630,19.67%,416104,9144011658,147,0.00%,11362,3613,31.80%,0,0,61903571864,1238071437.28,34666000243.840004,0.0,25999500182.879997
1,2023-01-17,nbody_50000000_v4_original,19.0.2,nbody.java 50000000,1.0,0.49,0.54,0.01,0.0,0.45,5.11,1.99,0.01,0.31,2.12,4.074513635,16293198606,3.968,32833886744,2.04,4105.9,1.008,16397306610,3.994,11,7668687586,96833483,4106.08,1.008,862.0,1404406381,1472525,0.10%,0,4578371799,4116,4106,8,515302,45691,8.867,10969978318,184652,0.00%,38195,18751,49.09%,1067259,10988029673,8882,0.00%,24179,3836,15.87%,0,0,65172794424,651727944.24,35193308988.96,0.0,29327757490.8
2,2023-01-17,nbody_50000000_v4_original,19.0.2,nbody.java 50000000,1.0,0.49,0.54,0.01,0.0,0.45,5.11,2.01,0.01,0.24,2.07,4.090315564,16160002209,3.914,32460932938,2.0,4128.95,1.009,16351502570,3.96,13,7694768083,97491249,4129.18,1.01,845.0,1439587476,3225214,0.22%,0,4611200038,4164,4154,8,539387,102551,19.013,10968423267,188169,0.00%,40098,1721,4.29%,513326,11009529681,10137,0.00%,24087,13322,55.31%,0,0,64640008836,646400088.36,34905604771.44,0.0,29088003976.2
3,2023-01-17,nbody_50000000_v4_original,19.0.2,nbody.java 50000000,1.0,0.49,0.54,0.01,0.0,0.45,5.1,2.04,0.0,0.09,2.09,4.096683041,15848904937,3.835,32024403737,1.97,4132.37,1.009,16029291483,3.879,14,7668154813,97133820,4132.58,1.009,744.0,1452950819,7007556,0.48%,0,4578927643,4073,4063,8,5128730,118513,2.311,10932669497,164158,0.00%,17067,2318,13.58%,435883,10999292211,38,0.00%,6340,4737,74.72%,0,0,63395619748,633956197.48,34233634663.920002,0.0,28528028886.600002
4,2023-01-17,nbody_50000000_v4_original,19.0.2,nbody.java 50000000,1.0,0.49,0.53,0.02,0.0,0.44,5.11,1.95,0.03,0.32,2.12,4.112991081,16263966882,3.921,32865486678,2.0,4147.72,1.008,16381579402,3.949,9,7672395843,96322761,4147.91,1.008,724.0,1400362554,1251826,0.09%,0,4557936467,4041,4031,8,840762,107205,12.751,10767401903,290453,0.00%,59015,4877,8.26%,879837,10824220478,185,0.00%,7161,12430,173.58%,0,0,65055867528,1301117350.56,34479609789.840004,0.0,28624581712.32
5,2023-01-17,nbody_50000000_v4_original,19.0.2,nbody.java 50000000,0.99,0.49,0.53,0.02,0.01,0.44,5.09,2.0,0.0,0.24,2.13,4.09568224,16246137319,3.932,33072227552,2.04,4131.33,1.009,16323111423,3.951,15,7626703495,95965698,4131.5,1.009,666.0,1366476845,379899,0.03%,0,4556051460,4108,4098,8,472085,44611,9.45,10918134102,155558,0.00%,21566,3038,14.09%,515883,10978861978,812,0.00%,10607,14280,134.63%,0,0,64984549276,1299690985.52,34441811116.28,649845492.76,28593201681.44
6,2023-01-17,nbody_50000000_v4_original,19.0.2,nbody.java 50000000,1.0,0.49,0.53,0.02,0.01,0.43,5.09,1.99,0.01,0.23,2.15,4.076413787,16309235847,3.971,33316346522,2.06,4106.84,1.007,16374401280,3.987,12,7619461855,96094533,4107.0,1.008,676.0,1365908535,296704,0.02%,0,4569104664,4104,4094,8,294348,28400,9.648,10949429051,151496,0.00%,17551,5263,29.99%,1081720,10953516421,12162,0.00%,20968,4403,21.00%,0,0,65236943388,1304738867.76,34575579995.64,652369433.88,28051885656.84
7,2023-01-17,nbody_50000000_v4_original,19.0.2,nbody.java 50000000,0.99,0.49,0.53,0.02,0.0,0.43,5.09,1.99,0.0,0.28,2.08,4.175255611,16421603886,3.904,33471510829,2.07,4206.68,1.008,16495182136,3.921,12,7679877002,97228027,4206.86,1.008,679.0,1368006944,572608,0.04%,0,4605609894,4130,4120,8,1521988,580622,38.149,11120761184,149065,0.00%,20936,1079,5.15%,479726,10961084766,154,0.00%,8300,4146,49.95%,0,0,65686415544,1313728310.88,34813800238.32,0.0,28245158683.92
8,2023-01-17,nbody_50000000_v4_original,19.0.2,nbody.java 50000000,0.99,0.49,0.53,0.02,0.01,0.44,5.07,1.99,0.0,0.27,2.15,4.079832152,16422036690,3.996,33349993742,2.06,4109.7,1.007,16412402322,3.993,13,7645645189,96377115,4109.89,1.007,646.0,1358117571,176741,0.01%,0,4584235429,4126,4116,8,327570,48601,14.837,10951946828,154036,0.00%,22308,9688,43.43%,1129679,10982015588,12687,0.00%,19493,4407,22.61%,0,0,65688146760,1313762935.2,34814717782.8,656881467.6,28902784574.4
9,2023-01-17,nbody_50000000_v4_original,19.0.2,nbody.java 50000000,1.0,0.49,0.53,0.02,0.01,0.44,5.1,1.99,0.0,0.31,2.13,4.079941551,16389841663,3.982,33168084562,2.05,4115.45,1.009,16489255529,4.007,12,7692547299,97158366,4115.63,1.009,611.0,1384352905,325765,0.02%,0,4621065662,4069,4059,8,269001,75285,27.987,10955366112,370935,0.00%,116609,42511,36.46%,989897,10989980441,0,0.00%,7252,4250,58.60%,0,0,65559366652,1311187333.04,34746464325.560005,655593666.52,28846121326.88
10,2023-01-17,nbody_50000000_v4_original,19.0.2,nbody.java 50000000,1.0,0.49,0.53,0.01,0.01,0.44,5.1,2.0,0.02,0.28,2.14,4.097504169,16414290518,3.975,32933029469,2.02,4129.48,1.008,16441375041,3.981,15,7606308173,96403067,4129.66,1.008,635.0,1384677272,544398,0.04%,0,4586423939,4156,4146,8,784707,71945,9.168,10798328846,260559,0.00%,54434,4387,8.06%,818096,10947113634,904,0.00%,6465,19060,294.82%,0,0,65657162072,656571620.72,34798295898.16,656571620.72,28889151311.68
1,2023-07-18,nbody_50000000_v4_original,20.0.2,nbody.java 50000000,0.99,0.48,0.54,0.01,0.0,0.45,5.14,2.03,0.01,0.2,2.09,4.108207596,15979194024,3.856,32195161244,1.98,4143.97,1.009,16111931033,3.888,12,7629817247,96721011,4144.14,1.009,691.0,1489771567,4774860,0.32%,0,4544064603,5739,5729,8,541820,88043,16.249,10979334706,153128,0.00%,23266,3022,12.99%,581424,11064022403,201,0.00%,11160,5725,51.30%,0,0,63916776096,639167760.96,34515059091.840004,0.0,28762549243.2
2,2023-07-18,nbody_50000000_v4_original,20.0.2,nbody.java 50000000,1.0,0.48,0.54,0.02,0.0,0.44,5.12,1.97,0.03,0.32,2.12,4.089407761,16165650745,3.919,32566412737,2.0,4125.18,1.009,16280095932,3.946,10,7645760839,96526750,4125.38,1.009,1027.0,1455333470,1997153,0.14%,0,4516616995,5752,5742,8,407575,40696,9.985,10970306609,164927,0.00%,22639,1425,6.29%,541568,11083365972,54,0.00%,25905,17879,69.02%,0,0,64662602980,1293252059.6000001,34917805609.200005,0.0,28451545311.2
3,2023-07-18,nbody_50000000_v4_original,20.0.2,nbody.java 50000000,0.99,0.48,0.53,0.03,0.0,0.43,5.12,2.0,0.01,0.24,2.12,4.091964395,16206013096,3.924,32933084826,2.03,4130.12,1.009,16240139208,3.932,12,7632641268,96178398,4130.32,1.009,1047.0,1440222946,1086225,0.08%,0,4537622040,5771,5761,8,311726,21272,6.824,11036993983,147111,0.00%,15133,2429,16.05%,481557,11088935699,5113,0.00%,27017,16263,60.20%,0,0,64824052384,1944721571.52,34356747763.52,0.0,27874342525.12
4,2023-07-18,nbody_50000000_v4_original,20.0.2,nbody.java 50000000,0.99,0.49,0.54,0.02,0.0,0.44,5.13,2.01,0.01,0.24,2.12,4.114090412,16212197555,3.905,32892734668,2.01,4151.68,1.009,16291215675,3.924,9,7618594835,96569666,4151.9,1.009,968.0,1479195923,2843973,0.19%,0,4538674811,5741,5729,10,504701,48397,9.589,10993757801,171467,0.00%,30760,1866,6.07%,552728,10777798713,1090,0.00%,12072,6340,52.52%,0,0,64848790220,1296975804.4,35018346718.8,0.0,28533467696.8
5,2023-07-18,nbody_50000000_v4_original,20.0.2,nbody.java 50000000,1.0,0.48,0.54,0.01,0.0,0.45,5.13,2.06,0.0,0.13,2.08,4.107186479,15726304789,3.792,31798515574,1.96,4146.92,1.01,15939810890,3.844,14,7645538940,96870272,4147.12,1.01,932.0,1491943595,5888457,0.39%,0,4532775571,5738,5729,8,984495,143980,14.625,10919862744,158443,0.00%,28800,4068,14.12%,482261,11048003080,417,0.00%,8028,5001,62.29%,0,0,62905219156,629052191.5600001,33968818344.24,0.0,28307348620.2
6,2023-07-18,nbody_50000000_v4_original,20.0.2,nbody.java 50000000,1.0,0.48,0.54,0.01,0.0,0.45,5.12,2.06,0.0,0.04,2.1,4.101023666,15861479787,3.839,32216493545,1.99,4131.4,1.007,15918807644,3.853,11,7629484355,96782062,4131.62,1.007,921.0,1466233231,5685607,0.39%,4,4487652502,5447,5437,8,8443721,841176,9.962,10972031433,164268,0.00%,24255,7880,32.49%,510836,11028967381,262,0.00%,3936,5000,127.03%,0,0,63445919148,634459191.48,34260796339.920002,0.0,28550663616.600002
7,2023-07-18,nbody_50000000_v4_original,20.0.2,nbody.java 50000000,0.99,0.48,0.54,0.01,0.0,0.45,5.13,2.06,0.0,0.16,2.11,4.111430621,15936839304,3.841,32138838236,1.98,4149.33,1.009,16073824434,3.874,10,7633170022,96835675,4149.54,1.009,920.0,1510606669,6060976,0.40%,0,4550696093,5746,5736,8,513184,137179,26.731,10958871884,175870,0.00%,25110,2915,11.61%,590660,10841993027,61,0.00%,11900,6433,54.06%,0,0,63747357216,637473572.16,34423572896.64,0.0,28686310747.2
8,2023-07-18,nbody_50000000_v4_original,20.0.2,nbody.java 50000000,0.99,0.48,0.54,0.02,0.0,0.45,5.13,2.02,0.01,0.26,2.11,4.098444014,16112310008,3.898,32558258273,1.99,4133.76,1.009,16212343735,3.922,9,7621099665,96280247,4133.9,1.009,889.0,1465983298,2996647,0.20%,0,4472060485,5746,5736,8,505435,38378,7.593,10929587678,164974,0.00%,20754,1633,7.87%,488281,11056846401,69,0.00%,8563,5482,64.02%,0,0,64449240032,1288984800.64,34802589617.28,0.0,29002158014.4
9,2023-07-18,nbody_50000000_v4_original,20.0.2,nbody.java 50000000,0.99,0.48,0.54,0.02,0.0,0.44,5.15,2.0,0.01,0.3,2.1,4.093087172,16217250558,3.926,32704487553,2.01,4130.17,1.009,16312066846,3.949,17,7657764743,96677517,4130.35,1.009,881.0,1458438004,2596775,0.18%,0,4549428349,5734,5724,8,432948,49255,11.377,10957949510,162801,0.00%,18471,2020,10.94%,424344,11119222212,100,0.00%,27100,16540,61.03%,0,0,64869002232,1297380044.64,35029261205.28,0.0,28542360982.08
10,2023-07-18,nbody_50000000_v4_original,20.0.2,nbody.java 50000000,0.99,0.48,0.54,0.03,0.0,0.45,5.13,2.06,0.0,0.04,2.11,4.118620866,15989482516,3.847,32865449064,2.02,4155.91,1.009,16000450757,3.85,9,7586112813,96325616,4156.09,1.009,861.0,1470025270,7524250,0.51%,0,4405091602,5741,5731,8,21374299,2188783,10.24,11030015561,187480,0.00%,33072,9281,28.06%,598783,11038491764,1143,0.00%,8065,6726,83.40%,0,0,63957930064,1918737901.9199998,34537282234.560005,0.0,28781068528.8
